"speaker","speech","speaker_std"
"El señor Vladimiro Montesinos","En las ceremonias sí voy porque tampoco... ;por qué me voy a esconder, pues? Las ceremonias...","MONTESINOS"
"El señor Ketín Vidal","Tú compara con hace dos años, nadie te conocía, todo el mundo re sacaba, esa foto de Caretas.","VIDAL"
"El señor Vladimiro Montesinos","Así es.","MONTESINOS"
"El señor Ketín Vidal","Ahora tienen infinidad de fotos, te ven en ceremonias con el presidente, con Me Caffrey, con las Fuerzas Armadas. Sé que tienes una relación muy cordial con mucha gente del empresariado.","VIDAL"
"El señor Vladimiro Montesinos","Sí, sí, sí, sí.","MONTESINOS"
"El señor Ketín Vidal","Estimo que aceptas lobbies con ellos.","VIDAL"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","Para que vayan conociendo.","VIDAL"
"El señor Vladimiro Montesinos","No, lógico.","MONTESINOS"
"El señor Ketín Vidal","Y te defienden, hay gente...","VIDAL"
"El señor Vladimiro Montesinos","Siempre esa gente en verdad me defiende.","MONTESINOS"
"E señor Ketín Vidal","Sí, hay gente que te defiende, porque yo escucho... Bueno, no, dicen, el tema de la pacificación, el tema de la lucha contra el narcotráfico, te mas... es un grupo pequeño.","VIDAL"
"El señor Vladimiro Montesinos","Sí, bueno, nos hemos sectarizado.","MONTESINOS"
"El señor Ketín Vidal","Que no tiene mayor importancia en la vida nacional, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Y el resto, a la mayoría de la población no le in teresa sino los hechos concretos. Otras cosas que han pasado, estamos dando cosas hace 30 años atrás, hermano, que no tienen relevancia, es como que si fueran his toriadores, hermano.","MONTESINOS"
"El señor Ketín Vidal","Así es.","VIDAL"
"El señor Vladimiro Montesinos","Y un hecho de 30 años lo traen a la recordación como si fuera ayer, hermano.","MONTESINOS"
"El señor Ketín Vidal","Ahora, si tú juzgas un poco la vida de uno de ésos que te critican, tiene un montón de... quién no ha tenido...","VIDAL"
"El señor Vladimiro Montesinos","Problemas en el pasado.","MONTESINOS"
"El señor Ketín Vidal","¿No es cierto? De diverso tipo, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Sí hermano, así es la vida.","MONTESINOS"
"El señor Ketín Vidal","Así es la vida, así es la vida, pero tienes que seguir para ade lante, nada más, Vladi.","VIDAL"
"El señor Vladimiro Montesinos","No, tú sabes que yo soy...","MONTESINOS"
"El señor Ketín Vidal","Te resbala, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Sí, que me publiquen lo que se les dé la gana, no me preocupa. ¿Qué pensarán, que con eso me debilitan? o sea, me generarán una angustia. Al contrario, cuando me publican eso, digo: ""Quiere decir que están preocupados por algo que están haciendo"" y cuando entran en un silencio y no se ocupan de mí, digo: ""¡Carajo! Está fregada la cosa"".","MONTESINOS"
"El señor Ketín Vidal","Bueno, siempre los personajes por más brillantes que ha yan sido... Bolívar, el mismo Napoleón, siempre han tenido detractores. Siempre. Así que esto no debe preocuparte.","VIDAL"
"El señor Vladimiro Montesinos","Ahora, imagínate, si sale el general Morales Bermúdez que ha sido un hombre, de tal manera, que ha tenido una trayectoria en el país, que no la podemos dejar de reconocer, y que se venga a ocupar de mi perso na y bueno, pues, entonces, no tendrá mejor cosa que hacer en la vida.","MONTESINOS"
"El señor Ketín Vidal","Pero mira, pero mira cómo ha terminado.","VIDAL"
"El señor Vladimiro Montesinos","No, muy mal. No, totalmente mal. O sea, él es el que ha quedado mal, porque yo no he abierto la boca para nada. Él ha hablado, ha dicho, se ha contradicho, el día que yo pudiera hablar le diría, ""Bueno, señor, pues, usted dice una cosa, ahora pruebe usted lo que dice"".","MONTESINOS"
"El señor Ketín Vidal","Claro.","VIDAL"
"El señor Vladimiro Montesinos","""Pruebe usted lo que dice, yo no tengo que pro bar, usted tiene que probar porque usted está haciendo el cargo. ¡Compruebe!""","MONTESINOS"
"El señor Ketín Vidal","Como se lo dijo Mariela Balbi, ¿no? ""¿Usted ha visto el documento?""","VIDAL"
"El señor Vladimiro Montesinos","""¿Qué es lo que ha visto?""","MONTESINOS"
"El señor Ketín Vidal","""Usted ha visto"". ""No"", le dijo, ah.","VIDAL"
"El señor Vladimiro Montesinos","Entonces, cómo puede haber... Primero, dices que eres testigo. Testigo es el que presencia un hecho o ve.","MONTESINOS"
"El señor Ketín Vidal","Claro.","VIDAL"
"El señor Vladimiro Montesinos","""Yo soy testigo, dice, a mí me consta"". Y cuan do le dicen, ""¿Usted ha visto el documento?"" ""No, no lo he visto"". Entonces, ¿testigo de qué cosa es, hermano?, ¿de vidas?","MONTESINOS"
"El señor Ketín Vidal","Claro.","VIDAL"
"El señor Vladimiro Montesinos","Como puede... Ahora, hermano, una autoriza ción para un viaje es por Resolución Suprema, ¡ojo!, para subalterno es por Reso lución Suprema. Acuérdate, hermano, la ley.","MONTESINOS"
"El señor Ketín Vidal","Yo no he viajado, pues, hermano, no me acuerdo, pero hay una autorización, creo la resolución es de un Director General, creo.","VIDAL"
"El señor Vladimiro Montesinos","Nada más, pues, hermano, si las resoluciones se presentan a la Ayudantía General del Ejército. No es de esa época.","MONTESINOS"
"El señor Ketín Vidal","Pero allí patinó porque si tuviera la prueba hubiera salido a la réplica, ¿no? Se ha quedado allí.","VIDAL"
"El señor Vladimiro Montesinos","Claro, pues, hermano, ahora, lo oficial es lo que dice el instituto, hermano.","MONTESINOS"
"El señor Ketín Vidal","Ahora, políticamente se acabó.","VIDAL"
"El señor Vladimiro Montesinos","Se acabó, hermano, porque a los dos días fue y >e reunió con Armando Villanueva en común, que es...","MONTESINOS"
"El señor Ketín Vidal","Es, pues, espectáculo, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","Sí, claro, hermano.","MONTESINOS"
"El señor Ketín Vidal","A mí también me llamaron.","VIDAL"
"El señor Vladimiro Montesinos","Y ¿quiénes estaban ahí? Todos los comunistas con los apristas. Estaba el cojo Diez Canseco, que fue deportado por Morales Bermúdez, Abel Salinas, Armando Villanueva, la Mercedes Cabanillas, Lastenio Morales, Mohme, Grados Bertorini. Ése es el desagravio, hermano.","MONTESINOS"
"El señor Ketín Vidal","Así terminó. Ahora, ya, prácticamente, vas a ver que mi vi na va a ser muy tranquila, pero por si acaso te aviso que el lunes...","VIDAL"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Ketín Vidal","Amistosamente me ha pedido una reunión, Pérez de Cuédar. ¿no? Por si acaso, no vayas a pensar que...","VIDAL"
"El señor Vladimiro Montesinos","No, no.","MONTESINOS"
"El señor Ketín Vidal","Yo estoy haciendo algún beneficio a la oposición absoluta, pero él viene, estamos un rato y se va.","VIDAL"
"El señor Vladimiro Montesinos","Ah, sí, eso no...","MONTESINOS"
"El señor Ketín Vidal","No le importa, la otra vez dijo, ""Me peso"", dijo.","VIDAL"
"El señor Vladimiro Montesinos","Lo están queriendo utilizar para salir en una conferencia conjunta, él con Morales Bermúdez y Belaunde. Entonces tú recomiéndale que no se preste a un juego tonto.","MONTESINOS"
"El señor Ketín Vidal","Yo le voy a decir bien claramente el día lunes, ""Doctor, las cosas ya están definidas, lamentablemente. Lamentablemente, le digo, no hay, pues, un buen candidato de la oposición, usted vea, ¿no?"" Si él ha perdido hermano.","VIDAL"
"El señor Vladimiro Montesinos","Que es un patriarca.","MONTESINOS"
"El señor Ketín Vidal","Imagínate, hermano.","VIDAL"
"El señor Vladimiro Montesinos","Entonces, él comparado con Andrade o con Castañeda, hermano, ¡por favor...!","MONTESINOS"
"El señor Ketín Vidal","Sí pues, es otra cosa.","VIDAL"
"El señor Vladimiro Montesinos","Pérez de Cuéllar es un señor.","MONTESINOS"
"El señor Ketín Vidal","Ahora, te voy a decir que él está bien..., bien arrepentido, hermano. ¡Pucha madre! me dice, ""A mí me abandonaron, mira en lo que ha ter minado UPP, ha terminado esto en una madriguera de comunistas"".","VIDAL"
"El señor Vladimiro Montesinos","Claro, y manejado por quién, por Henry Pease.","MONTESINOS"
"El señor Ketín Vidal","Así dice él, ¿no?","VIDAL"
"El señor Vladimiro Montesinos","El cojo Diez Canseco por Mohme. O sea, una organización que fue ¡carajo! transparente y cristalina.","MONTESINOS"
"El señor Ketín Vidal","(?) me dijo, ""Te apoyan de a poquitos, pero a la hora de la verdad, pura boca son"". O sea, sus recuerdos son ingratos. Ya no quiere saber nada, va a querer (?).","VIDAL"
"El señor Vladimiro Montesinos","Sí, claro.","MONTESINOS"
"El señor Ketín Vidal","Bueno, eso es lo único que me queda, luego ya el día 10 se inscriben, pues, las planchas.","VIDAL"
"El señor Vladimiro Montesinos","No, hasta el nueve es el plazo.","MONTESINOS"
"El señor Ketín Vidal","Hasta el nueve.","VIDAL"
"El señor Vladimiro Montesinos","Ya el nueve se cierra ese circuito.","MONTESINOS"
"El señor Ketín Vidal","Y, como te digo, el certamen, te dije, hace más de un mes. que éste, tu modesto amigo, estará ausente de diferentes escenarios.","VIDAL"
"El señor Vladimiro Montesinos","Estarás como observador.","MONTESINOS"
"El señor Ketín Vidal","Como observador, pues, Vladi, como observador.","VIDAL"
"E1 señor Vladimiro Montesinos","Bueno, pues, hermano. Sí, yo he cumplido, digamos, en el plano...","MONTESINOS"
"El señor Ketín Vidal","Amical.","VIDAL"
"El señor Vladimiro Montesinos","No solamente amical, sino en el plano del encargo que me dio el presidente en transmitir su pedido, y en el plano de amigo, mi modesta opinión, mi modesto consejo.","MONTESINOS"
"El señor Ketín Vidal","Así es.","VIDAL"
"El señor Vladimiro Montesinos","Bueno, la decisión la tomas tú, si es una deci sión en ese sentido yo la respeto, aunque me hubiera gustado lo contrario.","MONTESINOS"
"El señor Ketín Vidal","Muchas gracias.","VIDAL"
"El señor Vladimiro Montesinos","Pero hermano, este...","MONTESINOS"
"El señor Ketín Vidal","Gracias por comprenderme, hermano.","VIDAL"
"El señor Vladimiro Montesinos","Es la decisión de tu señora, entonces, bueno .hay que tomarlo así, hermano, serenamente. Con la misma serenidad que te lo dije, igual lo tomo, aun cuando me cause tristeza en lo personal, pero, hermano...","MONTESINOS"
"El señor Ketín Vidal","Ya tienes cancha en esta cuestión.","VIDAL"
"El señor Vladimiro Montesinos","Sí, pues.","MONTESINOS"
"El señor Ketín Vidal","Estás en mil conversaciones, propuestas de este tipo.","VIDAL"
"El señor Vladimiro Montesinos","Sí, más o menos, seguimos para adelante.","MONTESINOS"
"El señor Ketín Vidal","Se sabe que eres un excelente negociador.","VIDAL"
"El señor Vladimiro Montesinos","Trato, hermano, en lo posible.","MONTESINOS"
"El señor Ketín Vidal","Y no sé quién comentaba, ¿no? (?) es que sensualiza, dice, ;no? Ahí tienes, pues, diversos tipos de opiniones, pero hay gente que habla bien de ti.","VIDAL"
"EL señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Ketín Vidal","No vayas a pensar que todos.","VIDAL"
"El señor Vladimiro Montesinos","No, no, no. La gente del empresariado, la gen te, digamos, de la banca, es gente que tiene un concepto diferente, por ejemplo, me he reunido con ellos pocas veces, ¿no? Lo mismo la gente de la colonia judía cus son amigos, ¿no?","MONTESINOS"
"El señor Ketín Vidal","Sí.","VIDAL"
"El señor Vladimiro Montesinos","Nos ponemos a conversar y acá, cuando va te conocen personalmente, ya tienen otra...","MONTESINOS"
"El señor Ketin Vidal","Si y te defienden. Te defienden, nadie sabe tú como traba jas, con toda voluntad, eso es bueno, y por eso modestamente te sugiero que ten gas ese...","VIDAL"
"El señor Vladimiro Montesinos","Tenemos que continuar esa línea de reuniones, ¿no?","MONTESINOS"
"El señor Ketín Vidal","Así es, pues, Vladicito.","VIDAL"
"El señor Vladimiro Montesinos","Ya, hermano.","MONTESINOS"
"El señor Ketín Vidal","Mis teléfonos están...","VIDAL"
"El señor Vladimiro Montesinos","Cualquier cosa.","MONTESINOS"
"El señor Ketín Vidal","Seguirán los mismos.","VIDAL"
"El señor Vladimiro Montesinos","Tú también ya sabes, acá cualquier cosa llanta nada más.","MONTESINOS"
"El señor Ketín Vidal","Muchas gracias. Muy bien, Vladimiro.","VIDAL"
"El señor Vladimiro Montesinos","Ya hermanito. Listo.","MONTESINOS"
"El señor Ketín Vidal","Gracias.","VIDAL"
"El señor Vladimiro Montesinos","Ya, hermano, y cualquier cosa a través de Pablito, pues.","MONTESINOS"
"El señor Ketín Vidal","Ya.","VIDAL"
"El señor Vladimiro Montesinos","Ya, saludos a Gladys.","MONTESINOS"
"El señor Ketín Vidal","Gracias Vladi.","VIDAL"
"El señor Vladimiro Montesinos","Si vas a viajar me avisas.","MONTESINOS"
"El señor Ketín Vidal","Sí.","VIDAL"
"El señor Vladimiro Montesinos","Cualquier cosa.","MONTESINOS"
"BACKGROUND","[Se retiran ambos de la sala despidiéndose.]","BACKGROUND"
