"speaker","speech","speaker_std"
"Desconocido","Bueno, yo le hago un paquetito, siempre mensual, que da, pues, 150 promedio.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"Desconocido","Un promedio de 50, pero que tengo que tener un techo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"Desconocido","Porque tengo que darle yo abastecimientos.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Hablemos, pues, por eso ahora con Wilson Cruz.","MONTESINOS"
"Desconocido","Porque todas esas tarjetas pagadas a las periodiquerías chicha…","DESCONOCIDO"
"Desconocido","Entonces, si me dan a mí los 300, digamos, o 350 yo le pago a Radioprogramas y le doy todas (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Si no, me voy asfixiar yo con el tema de los pe riódicos.","MONTESINOS"
"Desconocido","No, no, no.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Porque los periódicos chicha, imagínese, si yo agarro y les quito mañana.","MONTESINOS"
"Desconocido","Además, es una (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Los canales les hemos pagado, ¡carajo!, yo no le quiero decir, pero cada instituto mensual, ¿sabe cuánto me está dando?: un millón de dólares mensuales.","MONTESINOS"
"Desconocido","Nosotros no podemos.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, yo sé que no podían porque les era impo sible, era imposible, pero cada instituto me está dando un millón de dólares men suales, porque si no, ¿cómo manejo el tema de los canales? Cada canal…","MONTESINOS"
"Desconocido","Ahora los generales estamos comprando también (?) máxima a los antiguos.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Cada canal se lleva, ¡carajo!, dos millones de dó lares mensuales, pero es la única forma, por eso que, ¡carajo!, hemos ganado por que nos hemos sacrificado así. Y ellos también se han arriesgado, porque les dicen ayayeros y toda la miércoles.","MONTESINOS"
"Desconocido","Ahora hacemos ese replanteo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, pues, diez de la noche, ¿ya?","MONTESINOS"
"Desconocido","Diez de la noche.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Gracias.","MONTESINOS"
"Desconocido","Yo le comunico al general Saucedo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"BACKGROUND","[Parece que se despiden y se retiran.]","BACKGROUND"
"BACKGROUND","[Silencio en la grabación.]","BACKGROUND"
"BACKGROUND","[Está conversando por teléfono, no se escucha la conversación del interlocutor.]","BACKGROUND"
"El señor Vladimiro Montesinos","Aló, doctor, ¿cómo está? Bien, felizmente. Sí, sí. Ya, ya. Sí, sí, sí. Yo tengo, ¿cómo se llama esto?, un legajito de todos los boletines que han sacado ellos y voy a hacer que me hagan una hojita de resumen con todas las contradicciones de él, que le pueden servir de elemento de juicio, ¿ya? ¿De Japón? Sí. Ya, ya, ya, ya. Sí. Pasar por ahí y conversar. Sí. Me parece bien. ¿Cuándo, entonces, se va de viaje? ;Ah!, esta noche ya. Ya, ya, ya. ¿Hay alguna posibilidad para poder vernos un rato? Ya, pues, date un saltito por la tarde antes que venga (?). Ya, de acuerdo, a la hora que usted guste, yo estoy acá, usted sabe que no me muevo. Ya, doctor, estamos hablando, ya, hasta luego. Ya. Sí.","MONTESINOS"
"BACKGROUND","[Termina la conversación telefónica.]","BACKGROUND"
"Desconocido","(?) de colegas, está llamando la hermana de Toledo, Margarita Toledo, dice que a éste lo han secuestrado.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"Desconocido","Después van a viajar la bocona, Gorriti y García Sayán a Washington.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"Desconocido","Eso es lo más importante.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ésos están medio jodidos, ya.","MONTESINOS"
"Desconocido","Están fregados allá. Este… Sí, buenas.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿A quién falta agregar a hoy día?","MONTESINOS"
"BACKGROUND","[Diálogo ininteligible.]","BACKGROUND"
"El señor Vladimiro Montesinos","Está el ministro de Defensa, del Interior, nosotros ahí.","MONTESINOS"
"Desconocido","Tiene que sacar todo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, pero vale la pena que (?).","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, otro que tengo yo, tengo un organista, loco, ya no, tengo un organista. Le ponemos un organista.","MONTESINOS"
"Desconocido","Que toque bajo, pues.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, uno que toque música así, esa música que... haremos un discurso. Un discurso, haremos un cariño a Wilson (?).","MONTESINOS"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Yo hablo y hago un discurso para agradecer y toda (?).","MONTESINOS"
"Desconocido","No, yo... usted sabe que en esa cosa yo respeto.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Porque no quiero, porque si no se siente (?).","MONTESINOS"
"Desconocido","Sí, lloraba (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, no, no, (?) que se presente uno de (?) voy a tratar de verle, ¡carajo!, devolverle, ¡carajo!, (?). Nosotros tenemos que estar, ¡carajo!, pasando por encima de ustedes y hablando como el operativo (?) porque cuando hay eso (?) estoy esperando a las 18 horas el parte escrito. ¡Carajo!, estamos en plena huevada y nos dan, ¡carajo!, parte escrito. Nosotros he mos tenido, en buena cuenta los estamos paseando a ellos, hermano.","MONTESINOS"
"Desconocido","Es verdad, sí, porque, ¡caracho!, cuando pedimos la orden y yo le doy al de la Segunda Zona Naval que tienen que mandar 100 infantes. ""No"", me dice, ""yo primero tengo que decirle a Calisaya, Calisaya le dice al almirante Ibárcena"".","DESCONOCIDO"
"El señor Vladimiro Montesinos","El problema está…","MONTESINOS"
"Desconocido","Haciéndose muy grande. Voy a hacer una U. ¿Ya?, y delante de la mesa de nosotros voy a tratar de poner las banderitas de los cuatro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","De los cuatro.","MONTESINOS"
"Desconocido","Falta aquí no más, PNP me falta.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, claro, la banderita de los cuatro, así (?) Y los profesores, ¿han firmado o no el acta?","MONTESINOS"
"Desconocido","Un organista no más, ahí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","El organista, sí. El organista tiene que estar acá. Ahora al organista lo tenemos para mañana.","MONTESINOS"
"Desconocido","Perfecto.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ahora, ver menú. Para que me expliques.","MONTESINOS"
"Desconocido","Le va a pasar la señora tres, cuatro menús para que usted le diga más o menos lo que come.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya, sí, sí, sí.","MONTESINOS"
"BACKGROUND","[Recibe una llamada.]","BACKGROUND"
"El señor Vladimiro Montesinos","Aló. Ya, sí, ¿qué dice? Sí. No te preocupes que ahorita estoy solucionando todo.","MONTESINOS"
"BACKGROUND","[Se escucha la voz de un niño.]","BACKGROUND"
"El niño","El puede poner cualquier cásete.","LOPEZ"
"BACKGROUND","[Se retira el niño.]","BACKGROUND"
"El señor Vladimiro Montesinos","Estoy trabajando en eso, seis de la tarde tú vas a estar con él, ¿ya? Ya, listo. Espérate, a ver. Aló, aló, aló. Ya, para tu conocimiento. Si te puedes venir ahorita, te vienes ahorita —¿como se lla ma esto?— acá para que le lleves a ella, a él, ya lo tengo a la mano el documento. No, a ver, ahorita voy a hacer que te recojan, ¿ya? Sí, sí, sí, y para que vayas donde él y le digas: ""Oye, Chicho, espérame que ahori ta te voy a llevar el tema, ¿ya?"" Ya. Okay.","MONTESINOS"
"BACKGROUND","[Termina su conversación telefónica.]","BACKGROUND"
"El señor Vladimiro Montesinos","Es denuncia, ya está, ya. Hermano, éste es Tudela no quiero que hagan, lo quieren joder, también, ¿no? [da lectura corrida a un do cumento] (?) y así no vale la copia, ¿le pongo una copia así como ésta? ¿No viene con secretario, no tiene nada?, sería bueno, ¿no? Ahora, ha pedido un permiso y le han denegado el permiso. Ahorita que lo auto ricen (?) la solución que lo autoricen, ahorita.","MONTESINOS"
"Desconocido","El caso de la (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya, ¿cómo quedó?","MONTESINOS"
"Desconocido","(?)","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, sáquela, doctor; sí sáquela. No necesitamos ni de (?) ni de Absalon, ni (?) doctor, ah. No, sáquela, doctor. Hay que coser esto ahorita. Dígale, doctor, que la demanda está firmada por el secre.","MONTESINOS"
"Desconocido","Ya correcto, correcto.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya, por usted, para poder entregarle al secre, ¿con qué fecha?, ¿tiene su día?","MONTESINOS"
"Desconocido","29 de mayo de mil novecientos diecinueve...","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya, que me mande firmada por el secre.","MONTESINOS"
"Desconocido","Ya.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ahorita pasa por el banco el secre... y ha pedi do un permiso hoy día, y le han denegado.","MONTESINOS"
"Desconocido","No, que le den el permiso.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, por eso que ahorita mando una resolución, que le autoricen la salida y (?).","MONTESINOS"
"Desconocido","Yo he ido a ver ahora en la tarde a Julio Favre para decirle que CONFIEP se ha reunido con un grupo de empresarios, y dicen que lo de las elec ciones ya es página atrás, ya ganaron. (?) pero ahora esta periodista (?) nada más. Entonces, que no debe salir ni el Ministro del Interior, ni (?) ni nadie del oficialis mo a aclarar esto, porque no les van a creer que era un periodista (?).","DESCONOCIDO"
"Desconocido","Claro, y más daño hace (?) afuera, pero no te olvides de decir (?) una investigación y decir lo que verdaderamente es.","DESCONOCIDO"
"Desconocido","Mañana hay una reunión, no le han dicho nada todavía, ¿no? Mañana hay una cena acá, que esté toda la parte militar y la Policía, nada más la parte operativa. Los dos ministros, militares, comandantes generales, algunas regiones y la parte operativa, que ahí si está el problema de la (?) toda la gente de la séptima, la DINOES, la Central de Operaciones, Inteligencia y Seguridad del Estado. Y pasado mañana…","DESCONOCIDO"
"Desconocido","¿Dónde?, ¿acá?","DESCONOCIDO"
"Desconocido","Acá. Mañana a las ocho de la noche. Y pasado mañana a las ocho y media, con camisa blanca el personal del ejército (?).","DESCONOCIDO"
"Desconocido","Mañana va con smoking.","DESCONOCIDO"
"Desconocido","Mañana se (?).","DESCONOCIDO"
"Desconocido","General, buenas noches.","DESCONOCIDO"
"Desconocido","¡Qué tal!","DESCONOCIDO"
"Desconocido","¡Qué tal, señor!","DESCONOCIDO"
"Desconocido","(?) el general Saucedo de la invitación.","DESCONOCIDO"
"Desconocido","Sí, para mañana, no sabía el general.","DESCONOCIDO"
"Desconocido","General, por favor.","DESCONOCIDO"
"Desconocido","¿Por qué no han dicho (?)?","DESCONOCIDO"
"Desconocido","No, mañana en la mañana.","DESCONOCIDO"
"Desconocido","Mañana es en el Cuartel General del Ejercito.","DESCONOCIDO"
"Desconocido","No.","DESCONOCIDO"
"Desconocido","No, pasado","DESCONOCIDO"
"Desconocido","Mañana es acá, a las ocho de la noche. Hay que estar acá con uniforme, para usted no sé qué número es, para nosotros es cuatro, entonces, camisa beige.","DESCONOCIDO"
"Desconocido","Camisa blanca.","DESCONOCIDO"
"Desconocido","Beige, mi general.","DESCONOCIDO"
"Desconocido","¿Sí?","DESCONOCIDO"
"Desconocido","Mañana es beige.","DESCONOCIDO"
"Desconocido","Acá.","DESCONOCIDO"
"Desconocido","Acá. Pasado mañana es blanca.","DESCONOCIDO"
"Desconocido","Completa, conuniforme completo.","DESCONOCIDO"
"Desconocido","Claro, es con polaca. Ya, ustedes saben bien.","DESCONOCIDO"
"Desconocido","Que se habían olvidado de (?).","DESCONOCIDO"
"Desconocido","Ahorita le acabo de decir, ya le ordenó.","DESCONOCIDO"
"Desconocido","Mañana, ¿a qué hora es?","DESCONOCIDO"
"Desconocido","¿Ah?","DESCONOCIDO"
"Desconocido","Ocho de la noche","DESCONOCIDO"
"Desconocido","¿Qué se va a tratar ahora?","DESCONOCIDO"
"Desconocido","Este... las cuestiones (?).","DESCONOCIDO"
"Desconocido","General (?).","DESCONOCIDO"
"Desconocido","En la mañana ha habido una reunión acá, (?) va a haber un cambio total.","DESCONOCIDO"
"Desconocido","(?) ¿de quién, señor?","DESCONOCIDO"
"Desconocido","Respecto a la plata que maneja él, pues, mi general. Ahora, él va a explicar seguramente lo mismo que ha dicho en la mañana, va a decir acá.","DESCONOCIDO"
"Desconocido","Pero, ¿qué es? No sabemos.","DESCONOCIDO"
"Desconocido","¿Él no maneja un dinero de Inteligencia?","DESCONOCIDO"
"Desconocido","Sí.","DESCONOCIDO"
"Desconocido","Va a haber una redistribución, porque dice que la plata está apoyando a DINANDRO, y DINANDRO a (?).","DESCONOCIDO"
"Desconocido","Ah, ya, ya.","DESCONOCIDO"
"Desconocido","Te aconsejo que te quedes ante mí, Lucho, yo te digo…","DESCONOCIDO"
"Desconocido","No.","DESCONOCIDO"
"Desconocido","Porque me han ordenado a mí.","DESCONOCIDO"
"Desconocido","Yo te di una comisión antes.","DESCONOCIDO"
"Desconocido","Pero no le digas (?).","DESCONOCIDO"
"Desconocido","No, yo entregué mi hoja (?). Mira, Fernando, yo entregué mi hoja y (?).","DESCONOCIDO"
"Desconocido","Ah, no quieres que lo pongan.","DESCONOCIDO"
"Desconocido","Sí, acá ya está (?).","DESCONOCIDO"
"Desconocido","(?) no tengo ninguna parte dice así.","DESCONOCIDO"
"Desconocido","Estoy llamando al discurso para esto.","DESCONOCIDO"
"Desconocido","(?) conversando.","DESCONOCIDO"
"Desconocido","Esto de arriba sí nos corresponde a nosotros; pero esto de abajo, eso queda.","DESCONOCIDO"
"Desconocido","Que me llame el señor Tito, ¿ya?","DESCONOCIDO"
"Desconocido","¿Qué dice aquí en la parte (?)?... la gente que ha estado pintarrajeando y repartiendo volantes, se le deje salir.","DESCONOCIDO"
"Desconocido","Toda la gente está... este... yo ya sé los que han tirado piedras y todo, se les toma su manifestación y salen porque no es un delito, no es un delito.","DESCONOCIDO"
"Desconocido","Salvo que haya... Además, el fiscal lo suelta (?).","DESCONOCIDO"
"Desconocido","Todo es a disposición del Ministerio Público. La policía no decide quién se queda y quién se va. Eso le he dicho (?).","DESCONOCIDO"
"Desconocido","Mi general, la invitación para mañana.","DESCONOCIDO"
"Desconocido","Te repito, mañana es con polaca y camisa beige. Porque la reunión es militares y policía nada más. Porque se ha trabajado la parte operativa, más Inteligencia. Y pasado, mañana.","DESCONOCIDO"
"BACKGROUND","[Al parecer le invitan algo de beber.]","BACKGROUND"
"Desconocido","Un cafecito. Y pasado mañana es con el presidente en el Cuartel General del Ejercito.","DESCONOCIDO"
"Desconocido","Usted se encarga de decirle a Bergamino, así como me han dicho que... (?) es lo único que le digo a usted.","DESCONOCIDO"
"Desconocido","Yo, a la hora que me dijo mi mujer, ¿te llamaron?","DESCONOCIDO"
"Desconocido","Sí.","DESCONOCIDO"
"Desconocido","Recién me acordé (?) a la hora que están haciendo la relación, acá no te han considerado. Iban a estar los de…","DESCONOCIDO"
"Desconocido","Los de Inteligencia.","DESCONOCIDO"
"Desconocido","En ese grupo no va a estar él.","DESCONOCIDO"
"Desconocido","Lo que pasa es que, ¿sabes qué?, hablan siempre de los mismos, o sea de los directores de inteligencia de las Fuerzas Armada y de la Policía, pero se olvidan de ti en esto.","DESCONOCIDO"
"Desconocido","Pero ahora, pero mañana es importante que él esté. Ahora si tú quieres no vienes.","DESCONOCIDO"
"Desconocido","En Chimbóte hay ahorita 200 personas que están repartidas.","DESCONOCIDO"
"Desconocido","¿Cuál es la proyección de esto?","DESCONOCIDO"
"Desconocido","Para mí se desinfla, aunque Toledo va a visitar Arequipa, Iquitos y Chimbóte antes del miércoles; entonces, éstos son los sitios neurálgicos. De acuerdo a lo que hemos estado manejando ayer, monitoreando a todo el Perú. ¿A qué hora fue la gestión? Fue a las siete de la noche, fueron concertados Huaraz, Chimbóte, Iquitos, Huancayo; Arequipa y Tacna, siete sitios. Van a tomar los locales de la ONPE.","DESCONOCIDO"
"Desconocido","El comunicado del Comando Conjunto salió solamente en el Expreso.","DESCONOCIDO"
"Desconocido","Sí.","DESCONOCIDO"
"Desconocido","Y en Radioprogramas.","DESCONOCIDO"
"Desconocido","Y el Peruano.","DESCONOCIDO"
"Desconocido","El Peruano y en Radioprogramas.","DESCONOCIDO"
"Desconocido","Claro, el presidente quería que salga en los…","DESCONOCIDO"
"Desconocido","No, poco a poco.","DESCONOCIDO"
"Desconocido","En canal siete, también.","DESCONOCIDO"
"Desconocido","Ah no sé si el canal siete lo habrá sacado.","DESCONOCIDO"
"Desconocido","Yo le he dicho al general Villanueva, exactamente (?).","DESCONOCIDO"
"Desconocido","Bueno, pues, ya salió, ya.","DESCONOCIDO"
"Desconocido","Pero ¿cuál es la (?) o todo lo va a planear el 28 de julio?","DESCONOCIDO"
"Desconocido","El 26 de julio quiere hacerse la Marcha de los Cuatro Suyos.","DESCONOCIDO"
"Desconocido","Está loco ese hombre.","DESCONOCIDO"
"Desconocido","Hum.","DESCONOCIDO"
"Desconocido","Está loco","DESCONOCIDO"
"Desconocido","No, pero ya se pronuncian los…","DESCONOCIDO"
"El señor Vladimiro Montesinos","Cuando se pronuncien, compadre, los presidentes de Latinoamérica.","MONTESINOS"
"BACKGROUND","[Uno de los presentes recibe una llamada telefónica.]","BACKGROUND"
"Desconocido","Aló, ¿cómo estás, compradre? Oye, hermano, mira esto, ¿te acuerdas que apoyamos ahí a personal adscrito a Sandia? Ya no tiene fierro, pues, el EP no tiene ya. ¡Uy, caracho! Seguimos hablando, entonces.","DESCONOCIDO"
"Desconocido","Una y media.","DESCONOCIDO"
"Desconocido","Una y media, ya.","DESCONOCIDO"
"Desconocido","(?) igual que la vez pasada.","DESCONOCIDO"
"Desconocido","Eso, puede ser esto (?) se ha roto un cable.","DESCONOCIDO"
"Desconocido","Le dijimos, pues, esta (?) de frente dile.","DESCONOCIDO"
"Desconocido","No, pero… pero Silva tiene su helicóptero en Arequipa.","DESCONOCIDO"
"Desconocido","¿Qué cosa es ?","DESCONOCIDO"
"Desconocido","Coordinar el traslado de material de Carabaya a San Román ¿Dónde queda este Carabaya?","DESCONOCIDO"
"Desconocido","En Puno.","DESCONOCIDO"
"BACKGROUND","[Recibe una llada telefónica.]","BACKGROUND"
"Desconocido","Aló. Sí. ¿Cómo estás, hermano? Ya. Ya. Ya, okay compadre, ya okay. Gracias, ah. Chao, hermano.","DESCONOCIDO"
"Desconocido","Zevallos está allá, coordinando toda la situación e investigación. Se ha nombrado un equipo especial para este caso de Fabián Salazar, ¿no?","DESCONOCIDO"
"Desconocido","(?)","DESCONOCIDO"
"Desconocido","La posición de CONFIEP. CONFIEP, va a hacer una conferencia de prensa que la va a presidir Roque Benavides o Favre, porque Roque Benavides va a ir… se va al extranjero.  La posición de CONFIEP es que ya reconocen el triunfo de la democracia, etcétera, etcétera y van a dar recomendaciones en el sentido de institucionalizar el Tribunal de Garantías. Pero ellos consideran que este asunto de este periodista hay que desinflarlo, y la opinión de los empresarios, como ven, me cuentan que se han reu nido, dicen que no debe ser la parte oficial y me especificó, me dijo: ""No puede ser ni el Ministro del Interior, ni tú, ni ningún congresista porque no les van a creer, que sea un propio periodista"".","DESCONOCIDO"
"Desconocido","Pero, ¿sabes qué?, ya no está en poder de nosotros, ahora está en poder ya de la justicia. La justicia (?) no, pero el Ministerio Público.","DESCONOCIDO"
"Desconocido","Ahora hay un fiscal ad hoc.","DESCONOCIDO"
"Desconocido","Claro.","DESCONOCIDO"
"Desconocido","Puede ser también la fecha, pero sale la doctora Colán. No van a creer.","DESCONOCIDO"
"Desconocido","No, pero como eso va, va...","DESCONOCIDO"
"Desconocido","Debe haber una denuncia, ¿no? Vas a ver.","DESCONOCIDO"
"Desconocido","Han nombrado fiscal ad hoc.","DESCONOCIDO"
"Desconocido","Sí, por eso, ningún periodista va a decir que el país se encuentra (?)","DESCONOCIDO"
"Desconocido","No, pero ya lo dijo Morelli y lo han dicho los propios implicados.","DESCONOCIDO"
"Desconocido","No, no me refiero al caso de…","DESCONOCIDO"
"Desconocido","De ése, pues. Claro, lo que pasa es que ya indirectamente,","DESCONOCIDO"
"Desconocido","La mejor demostración fueron las pruebas instrumentales, ¿no? Por ejemplo, la fotografía de La República cuando él estaba, se le nota en la cara, no tenía nada y una pequeña vendita acá, la vendita, ¿qué cosa era? No dicho por la Policía, sino por la paramédica de los bomberos, tenía una herida de tres centí metros en el antebrazo acá, tres centímetros, entonces le pone una vendita chiqui ta así como una muñequera, y ahí es donde La República le toma las fotos. Entonces, ahí le dijeron para llevarlo al hospital Loayza y él no quiso ir al hospital Loayza, dicho por los propios bomberos; le han tomado manifestación a los jefes de los bomberos, a los paramédicos. Quería la San Felipe, la San Felipe, la San Felipe. Van a la San Felipe, se interna, entra, lo tratan los médicos y aparece en el parte médico una herida de diez centímetros y a los tres minutos o cuatro minutos llegan todos los medios de comunicación. Entonces, ahora, Favre me entrega el comunicado ese, como ahorita mismo he es tado con Favre, este... no le traje copia, eso va a salir mañana o pasado.","DESCONOCIDO"
"Desconocido","¿Qué dice la gente?","DESCONOCIDO"
"Desconocido","La Clínica San Felipe, dice que: ""Han obligado a... este... por propia voluntad se ha querido quedar internado"".","DESCONOCIDO"
"Desconocido","O sea, a la clínica.","DESCONOCIDO"
"Desconocido","Ahora, dentro de la clínica hay un médico, Cano, que se ha prestado a esta vaina de ponerle, pues, el gorrito, sangre por acá y (?) un hemato ma de este tamaño, hermano. Le pueden haber inyectado, pues, este... silicona, una vaina (?). Entonces, en el extranjero ha salido como si fuera acá. Entonces, esto es mucho más porque los periodistas hacen causa común, es como si se meten con un militar, to dos te hacen causa común. En el extranjero ha sonado mucho esto, ya, entonces lo ponen ""The butchers"", es de inteligencia, o sea los carniceros de inteligencia.","DESCONOCIDO"
"Desconocido","Ya, ya, están mandando los organismos de Derechos Humanos están mandado cartas, ya, al Ministerio del Interior, para pedir garantías.","DESCONOCIDO"
"Desconocido","Otra cosa que no me había dado cuenta... este... anoche como a las 11 y media o 12, me llamó Santisteban. ""Oye"", me dijo, ""te llamo preocupado por la situación a nivel nacional, que por acá, porque parece"" me dijo, ""que hay un uso indiscriminado de la fuerza de toda esta gente de la marcha pacífica"". Lo escuche y le dije: ""Mira, Jorge, no sé qué canal de televisión estarás viendo tú, pero mira el canal ocho. En el canal ocho se ven los destrozos que han hecho en Chimbóte"".","DESCONOCIDO"
"Desconocido","Si ésas son pacíficas…","DESCONOCIDO"
"Desconocido","Se ve que en Huancayo, el local de la SUNAT y en todos éstos donde han habido desórdenes, han habido apedreamientos, en locales públicos y privados.","DESCONOCIDO"
"Desconocido","Cajeros.","DESCONOCIDO"
"Desconocido","Entonces, la policía ha usado armas no letales.","DESCONOCIDO"
"Desconocido","Como ese gas lacrimógeno que es disuasivo.","DESCONOCIDO"
"Desconocido","""Sí , me dijo, ""pero ha habido uso de armas"". ""No es cierto"", le dije, ""tienes que informar"", le dije, ""como Defensor del Pueblo te deben informar; porque ha habido un vigilante particular de la SUNAT, de una empresa privada, ha hecho dos disparos con un revólver marca Smith Wetson, calibre 38, ha hecho dos disparos al aire en el techo y no ha herido a nadie, y la Fuerza Armada no ha intervenido"".","DESCONOCIDO"
"Desconocido","Para nada.","DESCONOCIDO"
"Desconocido","""Para nada, y ahí tenía solamente la Policía, solamente con gases. Y para tu conocimiento, la policía estaba al frente sin armas"". ""Ah, ya"", me dijo: ""no, de todas maneras"", me dijo, ""hay que tener cuidado. Chao, chao"". Y hoy día me manda una carta, diciéndome lo mismo que me dijo por teléfono, que era un uso desproporcionado. Y en la mañana le dije al doctor lo que había pasado (?)..","DESCONOCIDO"
"Desconocido","Eso tiene que irse desinflando conforme pasa el tiempo.","DESCONOCIDO"
"Desconocido","Ojalá.","DESCONOCIDO"
"Desconocido","Porque a la hora que hagan el rompimiento de (?).","DESCONOCIDO"
"Desconocido","Las reuniones este... han mandado un (?) otro marino allá a Chimbóte, un almirante Gómez. Este, (?) la gran marcha, tú has visto, insurgencia, a la plaza han tirado cuatro bom bas, salen corriendo.","DESCONOCIDO"
"BACKGROUND","[Ruido. ]","BACKGROUND"
"BACKGROUND","[Continúa en el Lado B del cásete 139.]","BACKGROUND"
"BACKGROUND","[Inicio del lado B del cásete 139.]","BACKGROUND"
"Desconocido","Qué gran avance es este aparato, ¿no?","DESCONOCIDO"
"Desconocido","Buena ayuda es.","DESCONOCIDO"
"Desconocido","Todo es negocio, ¿no? Telefónica ahora vende estos teléfonos de identificación privada y no sale el número, ¿ah?","DESCONOCIDO"
"Desconocido","Vende por (?).","DESCONOCIDO"
"Desconocido","O sea, compras tú un aparato con dos líneas, viene con dos líneas y salen todos los números que te llamen, sea cualquiera, menos los de identificación privada. Sale en tu pantalla y cuando yo, por ejemplo, que te estaba llamando hace algún momento, sale ahí de privado, no sale nada..","DESCONOCIDO"
"Desconocido","Restringido.","DESCONOCIDO"
"Desconocido","De privado , dice, de identificación privada. Entonces, este... te vende el aparato ese, tiene un aparato con dos líneas y uno lo pone en la computadora. Ahora, lo que sí no sé, si habrá celulares. Entonces, evitas que alguien sepa (?) número o mandas el número y otra cosa, ¿no? Todo lo que entra, aparte de salir en la pantalla, se graba.","DESCONOCIDO"
"Desconocido","Pero hay más chuponeo (?) el celular.","DESCONOCIDO"
"Desconocido","El problema del celular es (?) hay que hacer un seguimiento especial.","DESCONOCIDO"
"Desconocido","Ese chuponeo viene de años, ¿te acuerdas la llamada que hacia la...?","DESCONOCIDO"
"Desconocido","Con la chica esa.","DESCONOCIDO"
"Desconocido","Y conversaron de él y... ¿cómo se llama la...?","DESCONOCIDO"
"Desconocido","[Parte testada.]","DESCONOCIDO"
"Desconocido","[Parte testada.] y le graban la conversación de la mujer, ¿no? Se la sueltan.","DESCONOCIDO"
"Desconocido","Claro, tremenda es, pues, ¿no?","DESCONOCIDO"
"Desconocido","Siempre en estos affaires, como le llaman ellos, se ven estos escándalos, por ejemplo, el jefe de la (?) un general de tres estrellas del ejército nor teamericano, es un puestazo, es como decir Comando Sur de los Estados Unidos, de cuatro estrellas, perdón. Este fulano tiene un avión a su disposición, un jet y és te se consigue una amante, una italiana, en ese avión se iba con ella, por decirte una cosa se iba de (?) alemanas estaba en esa época, ¿no?, de Alemania se iba a Grecia, en el jet del ejército americano con la querida.","DESCONOCIDO"
"Desconocido","Ya.","DESCONOCIDO"
"Desconocido","Y lo detecta, un periodista, va, foto, ¡pum!, automáticamente lo cesaron y destituyeron y allá es... lo destituyen, pierdes el sueldo, tu pensión.","DESCONOCIDO"
"Desconocido","¿Cuál era el pecado?","DESCONOCIDO"
"Desconocido","Utilizar un recurso del Estado en un asunto privado. Otra, los americanos tienen una condecoración que se llama ""la púrpura"", que so lamente se da la condecoración púrpura a los que han estado en combate.","DESCONOCIDO"
"Desconocido","En combate.","DESCONOCIDO"
"Desconocido","Usted lo sabe.","DESCONOCIDO"
"Desconocido","Sí, hubo uno que…","DESCONOCIDO"
"Desconocido","Entonces un marino se la puso, un vicealmirante y algún periodista le tomó la foto y comenzaron a investigar, y éste nunca había estado en combate; se la sacaron y al día siguiente se metió un balazo en la boca.","DESCONOCIDO"
"Desconocido","Entonces, no (?).","DESCONOCIDO"
"Desconocido","Del avión de guerra.","DESCONOCIDO"
"Desconocido","Nada.","DESCONOCIDO"
"Desconocido","(?), se acuerda que estoy con la muela hace como diez días,","DESCONOCIDO"
