"speaker","speech","speaker_std"
"El señor Vladimiro Montesinos","Las pertinentes, ahora, inclusive, yo leyendo me parece eso perfectamente bien que hayas agregado que esto, son de origen lícito y que fueron entregados al vendedor.","MONTESINOS"
"El señor Vicente Silva","Claro.","SILVA"
"El señor Vladimiro Montesinos","Ya, el tema está nada más en que para cu transferir, porque esto es solamente un indicativo que has recibido el dinero tu; pero tú eres casado. Entonces, ellos dicen lo siguiente ""Muy bien, entonces, usted quiere hacer un con trato de transferencia de acciones, tuyas"", o sea, de la sociedad conyugal porque tu estás recibiendo el dinero, acá no firma tu señora.","MONTESINOS"
"El señor Vicente Silva","Claro.","SILVA"
"El señor Vladimiro Montesinos","No tiene por qué firmar.","MONTESINOS"
"El señor Vicente Silva","No tiene por qué firmar.","SILVA"
"El señor Vladimiro Montesinos","Tú firmas lo que quieres.","MONTESINOS"
"El señor Vicente Silva","Así es.","SILVA"
"El señor Eduardo Calmell Del Solar","Tú recibes.","CALMELL"
"El señor Vladimiro Montesinos","Tú recibes, pero para los efectos de que cuano: tú vayas a transferir a terceros legalmente tiene que firmar tu señora, hermano, esa es la verdad; lo sabes tú perfectamente como lo sé yo. Por eso es que, incluso, cuan do ellos pidieron el tema si Manuel Ulloa era soltero o era casado...","MONTESINOS"
"El señor Eduardo Calmell Del Solar","(?) el contrato de transferencia.","CALMELL"
"El señor Vladimiro Montesinos","Acá está el borrador, acá está el borrador inclu sive del contrato para que te lo lleves.","MONTESINOS"
"El señor Vicente Silva","Pero dime, ¿a quién estoy transfiriendo?","SILVA"
"El señor Vladimiro Montesinos","Estás transfiriendo al portador del presente do cumento, le podemos poner una cláusula, estoy transfiriendo –¿cómo se liaim esto?-- a una persona de origen (?). Una cosa así le podemos poner, ¿entiendes? Una cosa para que no, estamos transfiriendo al portador, después ya pondremos una persona.","MONTESINOS"
"El señor Vicente Silva","No, es que...","SILVA"
"Ei señor Vladimiro Montesinos","¿Ah?","MONTESINOS"
"El señor Vicente Silva","Vladimiro, yo nunca hago problemas en cosas de dinero, en cosas como tú ya sabes que trabajamos en este tema, pero yo tengo una vida for mal, ¿entiendes? Yo no puedo hacer cosas que escapan; es decir, yo te estoy haciendo un favor acá, porque me parece importante (?), para el futuro del país; pero no, eso no puede sig nificar, ¡puta, ni honorarios hemos pactado por esto!","SILVA"
"El señor Vladimiro Montesinos","No.","MONTESINOS"
"El señor Vicente Silva","No te estoy reclamando nada.","SILVA"
"El señor Vladimiro Montesinos","Ese tema lo conversaremos...","MONTESINOS"
"El señor Vicente Silva","No te estoy reclamando nada, no; pero te digo...","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","No puede ser que eso signifique que yo tenga que comer me un problema con mi esposa, que se lo vaya a comentar a sus hermanos...","SILVA"
"El señor Vladimiro Montesinos","Pero, vamos al tema, que al momento que tú tengas que transferir eso, va a tener que firmar tu señora...","MONTESINOS"
"El señor Vicente Silva","Yo te firmo una carta...","SILVA"
"El señor Vladimiro Montesinos","De acuerdo a ley, ése es el tema, ése es el tema.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","¿Cómo transfieres, cómo...?","CALMELL"
"El señor Vladimiro Montesinos","Cuando tú transfieras eso mañana, mañana di ces, tranquilo...","MONTESINOS"
"El señor Eduardo Calmell Del Solar","De reconocimiento, pues.","CALMELL"
"El señor Vladimiro Montesinos","Tienes que...","MONTESINOS"
"El señor Eduardo Calmell Del Solar","(?) para o por cuenta de...","CALMELL"
"El señor Vicente Silva","Sí, pero eso, eso déjame.","SILVA"
"El señor Vladimiro Montesinos","Eso tiene que firmar la señora.","MONTESINOS"
"El señor Vicente Silva","Vladimiro, eso está bien.","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","Pero (?).","SILVA"
"El señor Vladimiro Montesinos","O sea, tú has visto que la (?) inclusive se ha mejorado","MONTESINOS"
"El señor Vicente Silva","No, las observaciones en el contrato eran las pe reinéis res","SILVA"
"El señor Vladimiro Montesinos","Las pertinentes, ahora, inclusive, yo leyendo rne parece eso perfectamente bien que hayas agregado que esto, son de origen lidvo que fueron entregados al vendedor.","MONTESINOS"
"El señor Vicente Silva","Claro.","SILVA"
"El señor Vladimiro Montesinos","Ya, el tema está nada más en que para transferir, porque esto es solamente un indicativo que has recibido el dinero tu, pero tú eres casado. Entonces, ellos dicen lo siguiente ""Muy bien, entonces, usted quiere hacer un con trato de transferencia de acciones, tuyas"", o sea, de la sociedad conyugal porque tu estás recibiendo el dinero, acá no firma tu señora.","MONTESINOS"
"El señor Vicente Silva","Claro.","SILVA"
"El señor Vladimiro Montesinos","No tiene por qué firmar.","MONTESINOS"
"El señor Vicente Silva","No tiene por qué firmar.","SILVA"
"El señor Vladimiro Montesinos","Tú firmas lo que quieres.","MONTESINOS"
"El señor Vicente Silva","Así es.","SILVA"
"El señor Eduardo Calmell Del Solar","Tú recibes.","CALMELL"
"El señor Vladimiro Montesinos","Tú recibes, pero para los efectos de que cunz tú vayas a transferir a terceros legalmente tiene que firmar tu señora, hermano esa es la verdad; lo sabes tú perfectamente como lo sé yo. Por eso es que, incluso, cuando ellos pidieron el tema si Manuel Ulloa era soltero o era casado...","MONTESINOS"
"El señor Eduardo Calmell Del Solar","(?) el contrato de transferencia.","CALMELL"
"El señor Vladimiro Montesinos","Acá está el borrador, acá está el borrador inclusive del contrato para que te lo lleves.","MONTESINOS"
"El señor Vicente Silva","Pero dime, ¿a quién estoy transfiriendo?","SILVA"
"El señor Vladimiro Montesinos","Estás transfiriendo al portador del presente z cumento, le podemos poner una cláusula, estoy transfiriendo –¿cómo se llama esto?-- a una persona de origen (?). Una cosa así le podemos poner, ¿entiendes? Una cosa para que no, estamos transfiriendo al portador, después ya pondremos una persona.","MONTESINOS"
"El señor Vicente Silva","No, es que...","SILVA"
"El señor Vladimiro Montesinos","¿Ah?","MONTESINOS"
"El señor Vicente Silva","Vladimiro, yo nunca hago problemas en cosas de dinero, en cosas como tú ya sabes que trabajamos en este tema, pero yo tengo una vida for mal, ¿entiendes? Yo no puedo hacer cosas que escapan; es decir, yo te estoy haciendo un favor acá, porque me parece importante (?), para el futuro del país; pero no, eso no puede significar, ¡puta, ni honorarios hemos pactado por esto!","SILVA"
"El señor Vladimiro Montesinos","No.","MONTESINOS"
"El señor Vicente Silva","No te estoy reclamando nada.","SILVA"
"El señor Vladimiro Montesinos","Ese tema lo conversaremos...","MONTESINOS"
"El señor Vicente Silva","No te estoy reclamando nada, no; pero te digo...","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","No puede ser que eso signifique que yo tenga que comer me un problema con mi esposa, que se lo vaya a comentar a sus hermanos...","SILVA"
"El señor Vladimiro Montesinos","Pero, vamos al tema, que al momento que tú tengas que transferir eso, va a tener que firmar tu señora...","MONTESINOS"
"El señor Vicente Silva","Yo te firmo una carta...","SILVA"
"El señor Vladimiro Montesinos","De acuerdo a ley, ése es el tema, ése es el tema.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","¿Cómo transfieres, cómo...?","CALMELL"
"El señor Vladimiro Montesinos","Cuando tú transfieras eso mañana, mañana di ces, tranquilo...","MONTESINOS"
"El señor Eduardo Calmell Del Solar","De reconocimiento, pues.","CALMELL"
"El señor Vladimiro Montesinos","Tienes que...","MONTESINOS"
"El señor Eduardo Calmell Del Solar","(?) para o por cuenta de...","CALMELL"
"El señor Vicente Silva","Sí, pero eso, eso déjame.","SILVA"
"El señor Vladimiro Montesinos","Eso tiene que firmar la señora.","MONTESINOS"
"El señor Vicente Silva","Vladimiro, eso está bien.","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","Yo te consigo una carta de mi mujer transfiriendo, pero dé jamelo trabajar una semana, dos semanas, tres semanas.Yo tengo un problema...","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","No un problema, pero tengo que presentar qué cosa es lo que he hecho; o sea, cómo he comprado.","SILVA"
"El señor Eduardo Calmell Del Solar","Eso.","CALMELL"
"El señor Vicente Silva","Yo le voy a decir a todo el mundo que como este... Calmell lo estafó a Jaime Yoshiyama y no le ha pagado el saldo...","SILVA"
"El señor Vladimiro Montesinos","Uhmm.","MONTESINOS"
"El señor Vicente Silva","De sus acciones que era el 25% de las acciones, yo estoy recuperando ese 25 más el saldo que todavía me deben a mí, que me deben 7, 8%, son 33 más una diferencia, ya volví al canal.","SILVA"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Vicente Silva","Ésa es mi explicación, todo el mundo la va a entender porque Jaime a un montón de gente le ha contado que le protestaron las letras...","SILVA"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"El señor Vicente Silva","De Expreso, ¿no? Entonces, ésa es una cosa fácil y yo voy a Jaime su problema. Eso, además, eso se le deben, ¿no? Pero en el tiempo...","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","Dentro de 15 días, tres semanas, yo puedo ir donde mi mujer y decirle Mira, carajo, tengo este papel de estas transferencias, fírmamela"" y me la va a firmar, pero yo hoy día que estoy comprando las acciones...","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","No puedo ir donde mi mujer y decirle, ""Mira, yo no soy el comprador de las acciones y esto es...""","SILVA"
"El señor Vladimiro Montesinos","Hay un elemento de confianza yo creo.","MONTESINOS"
"El señor Vicente Silva","(?) por eso pues...","SILVA"
"El señor Vladimiro Montesinos","No, no es eso.","MONTESINOS"
"El señor Vicente Silva","No me ajoches, porque tengo que firmar el papel...","SILVA"
"El señor Vladimiro Montesinos","El tema, hermano, te explico lo siguiente.","MONTESINOS"
"El señor Vicente Silva","¿El pata cree que me voy a fugar o algo?","SILVA"
"El señor Vladimiro Montesinos","No.","MONTESINOS"
"El señor Vicente Silva","¿A dónde me voy a ir?","SILVA"
"El señor Vladimiro Montesinos","Yo lo sé perfectamente, si no, si quieres lo ha cemos pasar acá, lo tengo ahí, porque el tema está... ellos, tú sabes cómo es la men talidad militar, si se trata, por ejemplo, cuando hemos operado la otra cosa, ¿hemos tenido problemas?","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Nada.","CALMELL"
"El señor Vicente Silva","Nada.","SILVA"
"El señor Vladimiro Montesinos","En absoluto.","MONTESINOS"
"El señor Vicente Silva","No, por eso pues...","SILVA"
"El señor Vladimiro Montesinos","No hay problema, porque la cosa ha sido, ya ellos están diciendo ""Vamos a tener una propiedad"", le piden la opinión a la aseso ría jurídica, la asesoría jurídica dice A, B, C, D; muy bien, mandan a su asesor ju rídico acá para que esté presente porque ¡carajo! para que vea que acá hay una trans parencia en el tema. Entonces, el asesor jurídico dice, por otro lado -primera cuestión- que me dijo que si Manuel era soltero o casado, felizmente es soltero, no hay ningún problema porque si no, hubiera tenido que firmar también la señora.","MONTESINOS"
"El señor Vicente Silva","Sí, claro.","SILVA"
"El señor Vladimiro Montesinos","¿Cómo transfiere la señora? Muy bien, esta par te, hasta ahí estamos bestial, no hay ningún problema; pero viene la segunda parte y dicen ""El señor casado"", y entonces...","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Lo que no (?) una cosa y la otra es que...","CALMELL"
"El señor Vicente Silva","Lo que me atormenta es tener que hacer todo esto hoy día, porque va a causar un problema y es injusto.","SILVA"
"El señor Eduardo Calmell Del Solar","No, pero no te estoy diciendo que sea hoy día, porque tú le ofreces...","CALMELL"
"El señor Vicente Silva","Tengo que pensar, tengo que digerir, yo puedo conversar con este pata el lunes, el martes y explicarle entre abogados. El problema, herma no, es que si él está ahí...","SILVA"
"El señor Eduardo Calmell Del Solar","(?) encontrar una solución.","CALMELL"
"El señor Vicente Silva","Firma tú como el proyecto que yo te mandé.","SILVA"
"El Señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","Un contrato de mandato, yo puedo firmar un contrato con Vladimiro Montesinos, no tengo ningún problema, compro acciones de Backus por encargo de Vladimiro Montesinos; ése es un contrato de mandato y lo firmo ahori ta y si tiene que firmar mi mujer, lo firma mi mujer, no tengo problemas. Lo que es misterioso es que sea un fantasma, ¿entiendes? Porque un fantasma... mi mujer no es cojuda, pues.","SILVA"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Vicente Silva","Un fantasma, es el SIN, pues.","SILVA"
"El señor Eduardo Calmell Del Solar","No, pero además...","CALMELL"
"El señor Vladimiro Montesinos","Tienes las Fuerzas Armadas.","MONTESINOS"
"El señor Vicente Silva","Tengo las Fuerzas Armadas","SILVA"
"El señor Eduardo Calmell Del Solar","Pero después hay una cosa más que sería bueno que lo digas con calma y tranquilidad la próxima semana, y es que ese con trato tiene que ser hecho de tal manera que haya sido comunicado a las partes pa ra evitar los pactos de...","CALMELL"
"El señor Vicente Silva","No, bueno, mira, yo firmo el documento transfiriéndole las acciones a alguien…","SILVA"
"BACKGROUND","[Se percibe el pitido de un buscapersonas.]","BACKGROUND"
"El señor Vicente Silva","Yo sí puedo firmar, pero meter a mi mujer, compadre...","SILVA"
"El señor Eduardo Calmell Del Solar","Pero, si tú le dices ""Bueno, la próxima se mana tenemos una fórmula la cual...""","CALMELL"
"El señor Vicente Silva","Pero ¿cuál sería la fórmula?","SILVA"
"El señor Vladimiro Montesinos","¿Cuál sería la fórmula, hermano? Porque de to das maneras...","MONTESINOS"
"El señor Vicente Silva","No quiero usar a nadie visible, ni a la Caja, ni…","SILVA"
"El señor Vladimiro Montesinos","No, a la Caja no, pues; la Caja no puede entrar en esta...","MONTESINOS"
"El señor Vicente Silva","¿Y el Ejército?","SILVA"
"El señor Vladimiro Montesinos","Pero, ¿cómo puede aparecer el Ejército...?","MONTESINOS"
"El señor Eduardo Calmell Del Solar","No puede aparecer el Ejército comprando acciones y estos documentos la tienen…","CALMELL"
"El señor Vicente Silva","¿Y alguien de toda confianza del Ejército?, ¿Duthurburu, uno de esos patas?","SILVA"
"El señor Vladimiro Montesinos","No, esa gente no, ¡cómo vamos a meter a esa gente, hermano, ésos son traficantes de armas!","MONTESINOS"
"El señor Eduardo Calmell Del Solar","El problema es que...","CALMELL"
"El señor Vicente Silva","Yo lo vi en FINSUR.","SILVA"
"El señor Vladimiro Montesinos","¿Lo viste en FINSUR?","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Cuando tú sacas uno de estos documentos tiene su valor.","CALMELL"
"El señor Vicente Silva","No, por eso, pues, por eso te digo; yo entiendo al aboga do, el abogado se está poniendo en la situación que le entiendo; no soy estúpido oara no entenderlo. Si mañana me da un infarto...","SILVA"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Vicente Silva","Me muero, entonces, mi mujer dice ""Bueno, estas accio nes son mías.""","SILVA"
"El señor Vladimiro Montesinos","Lógico. Esto es lo que ellos...","MONTESINOS"
"El señor Vicente Silva","Yo no soy idiota para no entenderlo, ¿entiendes?","SILVA"
"El señor Vladimiro Montesinos","No deja de tener razón.","MONTESINOS"
"El señor Vicente Silva","Por supuesto.","SILVA"
"El señor Vladimiro Montesinos","Claro. Por eso entonces...","MONTESINOS"
"El señor Vicente Silva","Yo no estoy diciendo que no haya que firmar un papel, lo que te estoy diciendo es que necesito un tiempo para esto, porque si yo tengo que ir corriendo ahorita y decirle a mi mujer ""Mira, he comprado el canal y la puta madre.""","SILVA"
"El señor Eduardo Calmell Del Solar","Lo que tienes que hacer es el documento ce ese contrato de compraventa, te lo llevas y cuando veas la oportunidad firma tu mujer y te lo traes; van a pasar qué, 10 días, 11 días.","CALMELL"
"El señor Vicente Silva","No, yo creo que en el tiempo no debería haber problema, pero es algo que tengo que manejarlo, ¿no? En una familia, pues, compadre, la compra de un canal es una noticia, ¿no es cierto?","SILVA"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Vicente Silva","Yo no puedo ir donde mi mujer y decirle, ""Oye, el miér coles me he enterado que he comprado el Canal 2"".[Risas.]","SILVA"
"El señor Vladimiro Montesinos","Pero, por otro lado...","MONTESINOS"
"El señor Vicente Silva","¿Entiendes?","SILVA"
"El señor Vladimiro Montesinos","Pero, por otro lado pensemos el tema de la otra parte, están entregando 2 millones de dólares, no están entregando medio. Entonces, el que da el dinero también toma sus (?).","MONTESINOS"
"El señor Vicente Silva","Por eso es... he firmado recibo","SILVA"
"El señor Vladimiro Montesinos","Yo lo sé, pero, perfecto, el recibo me parece que está correcto. Pero el recibo es la señal de una constancia de recepción de dinero, pero no te está acreditando ninguna transferencia, hermano.","MONTESINOS"
"El señor Vicente Silva","Claro. Bueno, es que este pata…","SILVA"
"El señor Vladimiro Montesinos","No es que este pata, sino que este pata está re presentado...","MONTESINOS"
"El señor Vicente Silva","Pero tiene, pero, es que, Vladimiro, debieran entender también las altas autoridades que en realidad se está haciendo un servicio.","SILVA"
"El señor Vladimiro Montesinos","Y ellos lo van a pagar, lo van a reconocer.","MONTESINOS"
"El señor Vicente Silva","No, pero, aquí no, yo no estoy pidiendo...","SILVA"
"El señor Eduardo Calmell Del Solar","Doctor, escúchame.","CALMELL"
"El señor Vicente Silva","Tú lo sabes, Vladimiro, yo no estoy haciendo nada inmoral.","SILVA"
"El señor Eduardo Calmell Del Solar","Lo que, lo único que tú estás pidiendo es tiempo, una semana.","CALMELL"
"El señor Vicente Silva","Un tiempo, 10 días, qué sé yo.","SILVA"
"El señor Eduardo Calmell Del Solar","Esto no creo que tenga ningún inconve niente si tú les dices, Ah, porque, ahora, en una semana puede pasar cualquier co sa, es cierto . Pero no creo, en situaciones normales no creo que pase nada.","CALMELL"
"El señor Vicente Silva","No, pues. Además, por último, si me pasa algo tú vas y le explicas a mi esposa que la conoces hace 30 años diciéndole: ""Esto es así, Vicente está muerto, hay que firmar el contrato"", pero...","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","En eso yo creo que le puedes dar nuestra palabra.","CALMELL"
"El señor Vicente Silva","Lo dominante del contrato","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","Yo estoy comprando esa huevada por 600 mil soles.","SILVA"
"El señor Vladimiro Montesinos","No, eso ya lo sé.","MONTESINOS"
"El señor Vicente Silva","Yo tengo 600 mil soles varias veces.","SILVA"
"El señor Vladimiro Montesinos","Claro","MONTESINOS"
"El señor Vicente Silva","Por eso no...","SILVA"
"El señor Vladimiro Montesinos","Por eso no es una... dale tu palabra.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Vicente, con tu palabra de que en una se mana o dos que tengas listo el papel.","CALMELL"
"El señor Vladimiro Montesinos","Ahora, yo tengo una fórmula de solución que va pienso como abogado, no pensando como él, pero no se la he querido decir a silos. Mientras tú solucionas el problema, independiente de haber (?) ¿por qué no le firmas una letra abierta por este monto?","MONTESINOS"
"El señor Vicente Silva","Ah, por supuesto.","SILVA"
"El señor Vladimiro Montesinos","Y entonces.","MONTESINOS"
"El señor Vicente Silva","Ahorita.","SILVA"
"El señor Vladimiro Montesinos","Entonces si pasara algo, ejecuta la...","MONTESINOS"
"El señor Vicente Silva","Tú pagas la transacción, claro.","SILVA"
"El señor Vladimiro Montesinos","Las acciones.","MONTESINOS"
"El señor Vicente Silva","Claro.","SILVA"
"El señor Vladimiro Montesinos","Lo estamos conversando como abogados, te es toy dando una salida.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Felizmente eres abogado.","CALMELL"
"El señor Vladimiro Montesinos","Te estoy dando una salida que no se la he dicho a ellos, porque si se lo he dicho a ellos...; no, yo te digo que mientras, o sea, esto es para solucionar el impase.","MONTESINOS"
"El señor Vicente Silva","Perfecto, eso es como reconocimiento (?).","SILVA"
"El señor Vladimiro Montesinos","Llenas una letra, la llenamos por el valor de 2 millones de dólares.","MONTESINOS"
"El señor Vicente Silva","Y cuando se firma el contrato me devuelven la letra.","SILVA"
"El señor Vladimiro Montesinos","Y cuando se firma el contrato te devuelven la letra.","MONTESINOS"
"El señor Vicente Silva","Perfecto.","SILVA"
"El señor Vladimiro Montesinos","Pero creo que ésa es la salida, hermano.","MONTESINOS"
"El señor Vicente Silva","De una vez, hermano.","SILVA"
"El señor Vladimiro Montesinos","O sea, ésa es mi idea, no sé.","MONTESINOS"
"El señor Vicente Silva","Perfecto.","SILVA"
"El señor Eduardo Calmell Del Solar","Tú, como eres abogado...","CALMELL"
"El señor Vladimiro Montesinos","¿Qué?","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Cuando yo necesite un abogado te voy a contratar. Claro, está, el amigo.","CALMELL"
"El señor Vladimiro Montesinos","Por ejemplo ésta es una idea que se me ocurre porque... Mira hermano, yo te entiendo el punto de vista humano y personal, es toy de acuerdo contigo, hermano.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Totalmente","CALMELL"
"El señor Vladimiro Montesinos","Te conozco a ti muchos años, no te conozco de ahora. Pero, piensa tú en esta gente, que son fríos.","MONTESINOS"
"El señor Vicente Silva","Y desconfiados.","SILVA"
"El señor Vladimiro Montesinos","Y desconfiados, porque son así.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Ésa es su labor, pues, hermano.","CALMELL"
"El señor Vladimiro Montesinos","Es su labor. Entonces, ¿qué pasa? Ellos no saben.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","(?)","CALMELL"
"El señor Vladimiro Montesinos","No saben ellos la institución jurídica, entonces le dicen al asesor jurídico: ""Oiga, usted es responsable de esta cosa, usted pasa y us ted responde"".","MONTESINOS"
"El señor Vicente Silva","Claro.","SILVA"
"El señor Vladimiro Montesinos","Entonces, el tipo recibió la orden, hermano, re cibió la orden, dice: Si yo fallo en esa vaina me dan de baja a mí"". Entonces, el tipo, hermano, viene y ahí es cuando, esto es así, cuando hablamos ni siquiera te pregunté si eras soltero o casado, pero cuando veo el documento me dice que es soltero, es casado, tiene que firmar la mujer, no tiene que firmar, que la libreta, la vaina. Entonces, el pata me dice: ""A mí me han dado la orden, si falla algo me dan de bajaa –me dijo–, me friegan a mí"". Entonces, ¡puta!, tiene que decir esto, esto.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Ahora, la compraventa","CALMELL"
"El señor Vladimiro Montesinos","El señor es casado, pero para transferir el señor riene que firmar la señora y tiene que hacer un documento, y tienen que aparecer los dos firmando.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Sí, yo te voy a decir una cosa, escucha.","CALMELL"
"El señor Vladimiro Montesinos","Sí, sí.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Me parecería mucho mejor.","CALMELL"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Inclusive (?) el contrato, porque el recono cimiento de la deuda es permanente. El día que quieran ellos decir: ""Oye, devuélveme mis acciones"" (?).","CALMELL"
"El señor Vladimiro Montesinos","Hacemos la letra para salir del impase.","MONTESINOS"
"El señor Vicente Silva","Mira esto, yo te firmo la letra.","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","Pero yo te decía, Vladimiro, ayer.","SILVA"
"El señor Vladimiro Montesinos","Sí, sí.","MONTESINOS"
"El señor Vicente Silva","Esto no es en ánimo de floreo ni mucho menos.","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","Cuando hubo la estatización de la banca...","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","A mí me entregaron la compañía de seguros La Colmena.","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","Y yo hice la UITC, perdona que diga (?) con mi chofer, iecretaria, todo el mundo. La Colmena y el Banco Sudamericano. Y cuando se arregló la huevada, les devolví las acciones.","SILVA"
"El señor Eduardo Calmell Del Solar","No estés desconfiando, pues, hermano.","CALMELL"
"El señor Vladimiro Montesinos","No, no.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Lo que pasa es que... La letra es una bue na solución, Vicente.","CALMELL"
"El señor Vicente Silva","Claro, está bien la letra.","SILVA"
"El señor Eduardo Calmell Del Solar","Te hacen un documento con la letra.","CALMELL"
"El señor Vicente Silva","Ahora, estos abogados no saben.","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","¡Cómo actúan los que son pendejos!","SILVA"
"El señor Vladimiro Montesinos","Claro.","MONTESINOS"
"El señor Vicente Silva","Porque si yo fuera Juan Francisco Raffo, o sea un gángster.","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","Por último vendo las acciones.","SILVA"
"El señor Vladimiro Montesinos","Sí, claro.","MONTESINOS"
"El señor Vicente Silva","¿Qué va a hacer el Ejército?, ¿va a ejecutar el contrato?","SILVA"
"El señor Vladimiro Montesinos","Buscarán, pues, un tercero más que desaparece.","MONTESINOS"
"El señor Vicente Silva","No, está bien, pero...","SILVA"
"El señor Vladimiro Montesinos","Buscan un tercero que aparece…","MONTESINOS"
"El señor Vicente Silva","Pero imagínate, pues, lo que tendría que hacer, ¡llegar a un tercero!","SILVA"
"El señor Vladimiro Montesinos","Pero el tercero, pero buscan un tercero, hermano.","MONTESINOS"
"El señor Vicente Silva","Ya se ha dicho, pues, en estos negocios...","SILVA"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"El señor Vicente Silva","La salsa que los hace funcionar bien","SILVA"
"El señor Vladimiro Montesinos","Es la...","MONTESINOS"
"El señor Vicente Silva","Es la hombría de bien de la gente.","SILVA"
"El señor Vladimiro Montesinos","Claro. Pero tienes que pensar que la hombría de ellos es para las personas que conocen.","MONTESINOS"
"El señor Vicente Silva","Claro.","SILVA"
"El señor Vladimiro Montesinos","En cambio ellos no te conocen.","MONTESINOS"
"El señor Vicente Silva","No, lógico.","SILVA"
"El señor Vladimiro Montesinos","Ésa es.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Te van conociendo con el ejercicio del futuro.","CALMELL"
"El señor Vladimiro Montesinos","Ahora, como te digo, muy bien, ahora, yo por e emplo le voy a hablar el tema de la letra, le voy a hablar el tema, entonces se le va a armar un cortocircuito en el cerebro.","MONTESINOS"
"El señor Vicente Silva","De repente le gusta.","SILVA"
"El señor Vladimiro Montesinos","Y de repente le gusta y la acepta, por eso esta idea que se me ha ocurrido a mí.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Buena idea.","CALMELL"
"El señor Vladimiro Montesinos","El tema de la letra.","MONTESINOS"
"El señor Vicente Silva","A mí me parece buena.","SILVA"
"El señor Vladimiro Montesinos","Mientras pensamos. Ahora, lo que les voy a de cir para (?) Mire, compadre, sí pasa... ¿por qué? Y como está al portador y maña na aparece, por decirte, Ormeño, ejecutando la letra, Ormeño tiene capacidad, por necir, se me ocurre un nombre ""X"", como tenedor de la letra, pero él es el porta dor y él ejecuta la letra.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","Claro, eso es.","CALMELL"
"El señor Vladimiro Montesinos","Va a un juez ejecutivo y, o sea.","MONTESINOS"
"El señor Vicente Silva","Y además no te olvides...","SILVA"
"El señor Vladimiro Montesinos","No vamos a ir a este extremo.","MONTESINOS"
"El señor Eduardo Calmell Del Solar","No te olvides que yo estoy también en el rema, me avisas a mí y yo, claro.","CALMELL"
"El señor Vladimiro Montesinos","No, no. No vamos a llegar a ese extremo.","MONTESINOS"
"El señor Vicente Silva","Está bien, lo de la letra está bien.","SILVA"
"El señor Vladimiro Montesinos","No.","MONTESINOS"
"El señor Vicente Silva","A mí me preocupa, como te digo, mi esposa, porque...","SILVA"
