"speaker","speech","speaker_std"
"El señor Vladimiro Montesinos","No, no, no, pero te digo yo, el tema es así, den tro de 60 días tenemos un nuevo presidente en Ecuador, no sé si será un presiden te civil o un presidente militar, yo digo que más va a ser un presidente militar y en cinco meses más en Chile vamos a tener un presidente militar.","MONTESINOS"
"Desconocido","Sí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí. Porque Lagos no va a asumir la presidencia ni a cañones, ¿por qué? Porque Lagos es de la época de Salvador Allende, de los años 70, y lo primero que ha declarado es que cuando él asuma el gobierno en marzo del otro año, la mujer de Salvador Allende va a ser la Ministra del Interior.","MONTESINOS"
"Desconocido","¡Uy!","DESCONOCIDO"
"El señor Vladimiro Montesinos","Que es la segunda en escalón del gobierno y que va a abrir investigaciones sobre derechos humanos a las Fuerzas Armadas. Entonces, las Fuerzas Armadas chilenas que están ahora adoloridas por lo que le ha pasado a Pinochet y que se sienten incapaces de poder sacarlo de Gran Bretaña, no van a dejar ahora que le tiren el segundo golpe, el guantazo, de ninguna manera. Entonces, entre diciembre, que sale Lagos, y marzo se lo echan a Frei, no lo van a echar al que es, al elegido, se van a echar al actual. No van a ser tan tontos de tirarse contra él (?) se echan al actual, cosa que el que salió elegido, ya tú bajas y así se tiran.","MONTESINOS"
"Desconocido","Entonces, sí tenemos un gobierno militar en Chile.","DESCONOCIDO"
"BACKGROUND","[Fin del video N.° 1612.]","BACKGROUND"
"Representante de Estados Unidos","Pero las relaciones con Perú, ¿van a seguir o no?","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","No, no, nada.","MONTESINOS"
"Representante de Estados Unidos","No como antes, pues.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","No.","MONTESINOS"
"Representante de Estados Unidos","No.","REPRESENTANTE ESTADOS UNIDOS"
"Desconocido","¿Y con Ecuador?, ¿y si entra un presidente militar?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ése es un problema porque ellos pueden hacer un desconocimiento del tratado y ellos pueden decir (?) conflicto. Eso sí, porque ellos podrían decir no, que al presidente Mahuad, deslegitimadamente ha sido a es paldas del pueblo, sin el consenso de las Fuerzas Armadas, en una actitud personal, un Congreso deslegitimado. Entonces agarra el gobierno militar, desconoce lo del Congreso, desconoce lo otro, cero balas y empezamos el problemón.","MONTESINOS"
"Desconocido","Bueno.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Nos guste o no nos guste, ésa es la realidad de la América Latina, es así la idiosincrasia.","MONTESINOS"
"Representante de Estados Unidos","Eso es.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Humberto Rozas","¿Y Argentina, señor?","ROZAS"
"Representante de Estados Unidos","Argentina son otros.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Argentina... Menem, bueno Menem, ahora to do el día juega el golf, ya no hace otra cosa que jugar golf, porque ya, ya está, ya completamente seguro de que va a ser...","MONTESINOS"
"Representante de Estados Unidos","¿Y Colombia?","REPRESENTANTE ESTADOS UNIDOS"
"BACKGROUND","[Corte del cásete.]","BACKGROUND"
"El señor Vladimiro Montesinos","Ya tenemos listos acá los (?) peruanos, la primera Marina ya está lista ya acá, para ir a apoyarlos a ustedes.","MONTESINOS"
"Representante de Estados Unidos","Gracias.","REPRESENTANTE ESTADOS UNIDOS"
"Desconocido","Gracias, ah.","DESCONOCIDO"
"BACKGROUND","[Risas.]","BACKGROUND"
"Representante de Estados Unidos","(?) un poco.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Humberto Rozas","Un poco, un poco.","ROZAS"
"El señor Vladimiro Montesinos","Pero ha visto, el diálogo ya se suspendió, enton ces, ya no hay diálogo, no hay diálogo. Ahora, ¿cómo puede ser posible que el presidente les da una zona, que yo le llamo liberada, que se llama una zona de exclusión de 50 mil kilómetros, 49 mil y medio, una zona estéril donde no hay ningún elemento de la autoridad del Estado y el presidente que representa a toda la nación va a dialogar (?) a ese sitio? ¿Cómo es eso? cuando va, (?) se da el lujo de no estar presente, sino lo manda a su segundo.","MONTESINOS"
"Representante de Estados Unidos","Ya.","REPRESENTANTE ESTADOS UNIDOS"
"BACKGROUND","[El video N.° 1611 en esta parte es inaudible, lo escrito es del audio 1613.]","BACKGROUND"
"El señor Vladimiro Montesinos","Y después de eso, que le da la zona de exclusión, agarra ¿qué cosa?, me roban el avión de Avianca, me hacen el asalto, el secuestro de las 150 personas en la iglesia, me asaltan en Gutiérrez el otro día, a una hora de Bogotá, van quinientos fulanos, se han producido 300 muertes y encima el presidente prorroga las negociaciones hasta diciembre y ahora, señalando fecha para dos, tres días. No han querido imponer o aceptar que hayan observadores internaciona les para que vayan a la zona de exclusión, ya no quieren la guerrilla. Entonces el presidente dice, ya, recién se pone un poco bravucón, vamos a obligar a que rom pan el diálogo, ¿qué diálogo? Si ya es monólogo eso.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"El señor Vladimiro Montesinos","Ya, ¿si, o no?","MONTESINOS"
"Desconocido","No sé, pues (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Resulta que allá el presidente solamente en Palacio de Nariño en Bogotá, nada más.","MONTESINOS"
"Desconocido","Y, ¿hay muchos militares?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, dos. Me pueden encarcelar. Si no pueden darle golpe los militares es porque no tienen la capacidad de control, porque si tu vieran capacidad de control (?).","MONTESINOS"
"Desconocido","Se ha quedado en una carrera Colombia.","DESCONOCIDO"
"Desconocido","Hay mucho trabajo.","DESCONOCIDO"
"Desconocido","Mucho trabajo.","DESCONOCIDO"
"Desconocido","Es interesante.","DESCONOCIDO"
"Desconocido","Es interesante.","DESCONOCIDO"
"Desconocido","Eso no da trabajo, dicen.","DESCONOCIDO"
"Desconocido","Ésa es la palabra que usamos mucho acá, interesante.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Interesante. Ya tú te vas allá (?) todo.","MONTESINOS"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","A pilotear tu avión.","MONTESINOS"
"Desconocido","Sí eso es.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Que no te pase lo de Kennedy no más.","MONTESINOS"
"Desconocido","No.","DESCONOCIDO"
"BACKGROUND","[Risas.]","BACKGROUND"
"BACKGROUND","[El video recupera su audio.]","BACKGROUND"
"El señor Vladimiro Montesinos","¿Ah? Tantos años que lo piloteas, ¿no?","MONTESINOS"
"Representante de Estados Unidos","Puedes asegurarte.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","No, él está desentrenado ya.","MONTESINOS"
"Representante de Estados Unidos","Sí.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","(?) tu papá piloteando.","MONTESINOS"
"Representante de Estados Unidos","Claro. No, voy a empezar otro, he tenido un poquito (?).","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","El avioncito era un monomotor, ¿no?","MONTESINOS"
"Representante de Estados Unidos","Sí, un monomotor.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Monomotor de noche también me lo pide (?).","MONTESINOS"
"Representante de Estados Unidos","(?) obedeces, cien horas de vuelo.","REPRESENTANTE ESTADOS UNIDOS"
"Desconocido","Sí, cien horas nada más.","DESCONOCIDO"
"El señor Vladimiro Montesinos","De vuelo.","MONTESINOS"
"Desconocido","Sí, sí, de vuelo, no sabía manejar con control ese a vista, entonces, no pudo hacer eso en la noche.","DESCONOCIDO"
"BACKGROUND","[Continúan comiendo.]","BACKGROUND"
"Representante de Estados Unidos","Y cuando él (?) hay personas que te están tratando de hacer co sas que no te gustan.","REPRESENTANTE ESTADOS UNIDOS"
"Desconocido","¡Qué pena, ah!","DESCONOCIDO"
"Representante de Estados Unidos","Ya eso preocupa.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Sin nada por…","MONTESINOS"
"Desconocido","De los cinco de la familia, ya murió el papá, la mamá, el hermano.","DESCONOCIDO"
"Desconocido","El tío.","DESCONOCIDO"
"Desconocido","Pequeñito de esta familia de John (?).","DESCONOCIDO"
"Desconocido","La chica.","DESCONOCIDO"
"Desconocido","Olga, nada más, la única, la hija, nada más.","DESCONOCIDO"
"Representante de Estados Unidos","Eso es.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Bueno, y el senador que ya está viejito, ¿no?","MONTESINOS"
"Desconocido","No está viejito, pero él es más viejo ahora que antes.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) viejito por tantos problemas.","MONTESINOS"
"Representante de Estados Unidos","Sí.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","¿Ah?","MONTESINOS"
"El señor Humberto Rozas","Sí.","ROZAS"
"Desconocido","Tus vecinos (?).","DESCONOCIDO"
"Representante de Estados Unidos","(?) pero de la misma región.","REPRESENTANTE ESTADOS UNIDOS"
"Desconocido","Para mí es la misma cosa.","DESCONOCIDO"
"Desconocido","Pero es muy importante también, porque es para su nación que ellos tienen, ¿ah', todo por 24, 48 horas, no tengo nada (?) es que todavía, todavía.","DESCONOCIDO"
"BACKGROUND","[Ingresan los mozos a recoger los platos.]","BACKGROUND"
"Desconocido","Gracias.","DESCONOCIDO"
"Desconocido","Y esta cosa le da más (?).","DESCONOCIDO"
"Representante de Estados Unidos","No, está bien. No, está todo bien, no jorobes. Claro, bueno, (?) mucho trabajo contra sus dudas que se presentan. Ellos tenían un gran éxito en contra el terrorismo también.","REPRESENTANTE ESTADOS UNIDOS"
"Desconocido","Sí, felicidades, coronel.","DESCONOCIDO"
"Desconocido","Excelente.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Gracias.","MONTESINOS"
"Desconocido","Estuve en Europa la semana pasada, hablaron mucho de...","DESCONOCIDO"
"El señor Vladimiro Montesinos","Feliciano.","MONTESINOS"
"Desconocido","Feliciano (?) salieron en la televisión y en todos los periódicos.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Salió bastante.","MONTESINOS"
"Representante de Estados Unidos","Entonces, pero (?).","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Y bueno, ahora el eje central es narcóticos, ¿ah?","MONTESINOS"
"Representante de Estados Unidos","Ah, sí.","REPRESENTANTE ESTADOS UNIDOS"
"Desconocido","Una situación en Colombia, ahora están tentando a América Latina para (?) Washington.","DESCONOCIDO"
"El señor Vladimiro Montesinos.","Bueno, lo que hemos conversado con Dunn y yo, e conversado cuando he estado allá en la sede y el problema número uno para la región es Colombia y es un problema ya de seguridad continental, ya no es un problema exclusivamente de los colombianos, porque es un problema ya que se convierte en un problema tanto para ustedes como para los países que somos limítrofes. Ahora, no nos olvidemos que del Canal de Panamá ya salen las tropas, están saliendo ya aca es (?) ya ha dicho ya Ménem, nos vamos, se van a pasar para allá, se van a ir a Panamá, de hecho que se van a ir a Panamá.","MONTESINOS"
"Desconocido","Están en Panamá, están en Panamá por muchos años, están (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro. Entonces, entonces, ¿qué va a suceder? Vamos a tener en Panamá, en Venezuela y en Perú, entonces la cosa se pone para ustedes mas complicada. Sí, es un tema de seguridad nacional. Ahora la diferencia está en que no podemos decirle al doctor que yo mando misileria y después mando a la Aviación, porque el terreno, la geografía y las guerrillas, con la selva no funciona la misilería, o sea que eso tiene que alternar con fuerzas convencionales; no puedes hacer ese sistema de radar y mandar, y decir, bueno, yo bombardeo zonas de misiles, ¿por qué? Porque son fuerzas móviles, no tienen cam pamentos fijos. No son un radar que te domina una vez, ah, no es…","MONTESINOS"
"Desconocido","Es como Vietnam.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Es como Vietnam y te digo, pues, (?) ha dicho, que vengan los amencanos si quieren, van a ver que acá el territorio de América Latina es muy grande, nos vamos a cualquier territorio.","MONTESINOS"
"Desconocido","Es peor que Vietnam porque ya no hay…","DESCONOCIDO"
"Desconocido","Claro, no hay.","DESCONOCIDO"
"Desconocido","Acá no hay.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, no hay, acá no hay terrorismo","MONTESINOS"
"Representante de Estados Unidos","Vietnam del Sur.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","[Parte testada.] Bueno, si ustedes nos dan la luz verde nosotros entramos.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"Desconocido","Okay.","DESCONOCIDO"
"Representante de Estados Unidos","(?) Yo informo a Washington.","REPRESENTANTE ESTADOS UNIDOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"El señor Humberto Rozas","Ponemos orden allá.","ROZAS"
"Representante de Estados Unidos","¿Cuando regreses, voy a...?","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Me mudo de trabajo allá.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"Desconocido","Okay.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Se necesita un liderazgo fuerte. Si no hay una decisión política férrea, si no hay una voluntad de leyes duras, porque se tiene que actuar dentro de la legalidad, yo no puedo estar fuera del marco de la ley, yo le ten go que dar a las Fuerzas su intervención, el soporte jurídico.","MONTESINOS"
"BACKGROUND","[Ingresan los mozos con bocados para los participantes.]","BACKGROUND"
"Desconocido","Sí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Que les permita actuar en legalidad y no haya ilegalidad para que después no me acusen de violación de los Derechos Humanos, ni de estar actuando violando convenciones y tratados internacionales. Ahora, el otro tema es que el trabajo de inteligencia, pues, tiene que ser un traba jo integral, no puede ser un trabajo desambientado, y tiene que haber participación de la población. Si la población, no participa es indiferente (?) Por eso te digo, no van a tener resultados.","MONTESINOS"
"Representante de Estados Unidos","Y después de nosotros, realmente, en Colombia nos asaltan en los (?).","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Hoy en día nadie quiere estar porque las empre sas norteamericanas están saliendo de allí.","MONTESINOS"
"Representante de Estados Unidos","Claro.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Humberto Rozas","(?) hay un divisionismo, sobre todo, por la parte de la regiones, ¿no? (?).","ROZAS"
"El señor Vladimiro Montesinos","No, y también ahora han salido, ahora los pa- ramilitares, que también (?) eso probablemente genera más, porque las arma más a las guerrillas.","MONTESINOS"
"Desconocido","Y nunca van a poder (?) los paramilitares.","DESCONOCIDO"
"Desconocido","No más.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Me gustaría trabajar en Colombia.","MONTESINOS"
"Desconocido","Y aquí terminarán a un kilómetro de ese país que están bajo… ¿no?, en la, en la...","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿Bajo el control del terrorismo?","MONTESINOS"
"Desconocido","No, no, no, eso de las zonas de emergencia.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ah sí, pero hay zonas de emergencia, tenemos un promedio de 15% a 20%.","MONTESINOS"
"Desconocido","En Colombia se deben aplicar algo así, porque no tienen (?).","DESCONOCIDO"
"El señor Humberto Rozas","No.","ROZAS"
"El señor Vladimiro Montesinos","Nosotros a pesar de que tenemos éxito, todavía tenemos ese 15%. Al mes de febrero debemos llegar a cero.","MONTESINOS"
"Desconocido","A cero, quizás. Aquí en Perú está en cero andando...","DESCONOCIDO"
"El señor Vladimiro Montesinos","La cosa es curiosa, pero mientras el Perú está de salida del terrorismo, el continente entra al tema del terrorismo.","MONTESINOS"
"Desconocido","Entra.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y miren, hay una cosa que ponía yo en la ORA, a solicitud del departamento de Estado, el año 1996 se hizo una conferencia sobré el tema del terrorismo a nivel de ministros del interior de la región. La primera conferencia se llevó a cabo acá, en el año 96, tú no estabas todavía acá.","MONTESINOS"
"Representante de Estados Unidos","No.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Y la segunda conferencia se ha llevado a cabo el año pasado en Mar del Plata, en Buenos Aires.","MONTESINOS"
"Representante de Estados Unidos","Sí.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Y han firmado un acuerdo, entonces, nosotros firmamos el acuerdo con este, con limitaciones, porque lo que querían era la for mación de una fuerza multinacional de intervención en cada país para el tema del terrorismo.","MONTESINOS"
"BACKGROUND","[Ingresa el mozo.]","BACKGROUND"
"El señor Vladimiro Montesinos","Nosotros (?) nosotros vamos a firmar un acuer do, si en el Perú ya terminó el terrorismo, (?) así que este... Y cuando nosotros hemos estado en problemas, todo el mundo nos ha volteado la cara, nadie nos ha ayu dado, solamente ustedes (?) para eso estamos los amigos. Ahora que todo el mundo se halla en el problema del terrorismo, entonces dicen, ""No, sí, a ver, quiero tu opinión, compadre"". Ya nosotros podemos dar la experien cia, compartimos el tema de la experiencia. Entonces, mira la paradoja, un país que sale del terrorismo, del terrorismo más sanguinario del mundo, pero cojeando, ¿no?, y una región que entra a una situación de conflicto difícil, pero es problema de Argentina, es problema de Chile, es problema de Venezuela, es problema de Colombia y es el mismo problema de Ecuador y al final te mandan los ciudadanos (?) terroristas. Tú sabes que las expresiones de protesta se canalizan (?) y ahora con una mayor so lidificación porque van a utilizar la tecnología del internet. La globalización te ha producido nuevos mecanismos para poder evadir el narcocontrol de los aparatos cel estado, incluso eso de internet, todas esas cosas son muy difíciles de controlar, es imposible. Tú agarras los (?) te los llevas a las Bahamas, burlas las leyes americanas y ahí te en teras de todo el asunto.","MONTESINOS"
"Representante de Estados Unidos","(?) proceso sobre democracia es un (?).","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Entonces, yo te he dicho, hay un péndulo en America Latina, el péndulo entre gobiernos militares y gobiernos democráticos. La era de los gobiernos democráticos está llegando a su fin, con el fin de siglo y ahora entramos al péndulo de los gobiernos militares; eso será una década que va a coincidir con lo (?) porque siempre que han habido administraciones republicanas, siempre han habido gobiernos militares.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"BACKGROUND","[Baja el audio en el video, pero lo escrito aquí es del audio 1613.]","BACKGROUND"
"El señor Vladimiro Montesinos","¿Ah?","MONTESINOS"
"Desconocido","Poco es (?).","DESCONOCIDO"
"Desconocido","El éxito del Perú ha dado (?).","DESCONOCIDO"
"Representante de Estados Unidos","Sí.","REPRESENTANTE ESTADOS UNIDOS"
"Desconocido","De transformar el mecanismo para combatir contra el terrorismo (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y en (?) era imposible de solucionar el proble ma del terrorismo (?) era difícil. Habíamos llegado ya casi tipo Colombia, una especie de equilibrio.","MONTESINOS"
"Desconocido","Y, ¿qué va a hacer Chávez en...?","DESCONOCIDO"
"Representante de Estados Unidos","Venezuela.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Bueno, ese loco, ¿qué va a hacer? Va a cerrar el Congreso, porque el Congreso le es perturbable, él no puede gobernar con un Con greso, va a tener la Constituyente para hacer una Constitución y si no le conviene se cierra la Constituyente se va a quedar allí; él al final va a terminar derrocado por alguna facción del ejército. Porque un comandante no puede estar comandando una institución; será presiden te, todo lo quieras, pero siempre hay cierta distinción de la crisis pasada.","MONTESINOS"
"Desconocido","Muy claro usted lo conoce, ¿no?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, claro estuvo acá en el Perú.","MONTESINOS"
"Desconocido","Ajá.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Se fugó acá con un avión, ¿te acuerdas de lo del avión?","MONTESINOS"
"El señor Humberto Rozas","Se fue a Iquitos.","ROZAS"
"Desconocido","¿Así?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Fugó con un avión de la Fuerza Aérea, trajo co mo ochenta tipos acá a Iquitos, con armamento y todo, aterrizó en Iquitos, cuan do de repente llaman de Iquitos.","MONTESINOS"
"Desconocido","¿En qué año fue?","DESCONOCIDO"
"El señor Vladimiro Montesinos","El año noventa y tantos. Entonces de repente llaman de Iquitos, ""Mi general, ha aterrizado un avión de la Fuerza Aérea venezolana con un comandante, Chávez, con personal y con armamento, ¿qué hacemos? Inspeccionamos, han bajado del avión, han dejado las armas y dicen que piden asilo en el Perú"". Entonces el presidente me dijo: ""Vaya usted a ver qué hay"". Fui a Iquitos conversé con el, le dije: ¿De que se trata? No , me dijo, ""no, el avión lo podemos devolver y las armas . Entonces se tuvo que mandar pilotos para devolver el avión y el armamento, hacer un inventario para que firmaran, porque de repente allá recla maban que nos estamos quedando con armamento. Nos hicieron un acta de entrega y a nosotros el avión y las armas nosotros recepcionamos y entonces le retransmitimos el acta de entrega y él se quedó acá como asilado. Entonces, estuvo en Iquitos como veinte días, un mes y de ahí los trajimos a Lima. En Lima los hemos tenido alojados (?) en seguridad, le tuvimos que apoyar econó micamente porque no tenían nada ni para comer.","MONTESINOS"
"Desconocido","Ajá.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y después se han empezado a ir poco a poco, hasta que vino la amnistía de allá y entonces ya regresó.","MONTESINOS"
"Desconocido","Ustedes (?) demasiado sencillo para gobernar un Estado como Venezuela.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, sino lo que pasa es que ellos creen que to davía siguen en un cuartel, él cree que Venezuela es un cuartel (?) ¡carajo!, quién manda.","MONTESINOS"
"Desconocido","Yo creo que está acostumbrado a dar orden a un Congreso bien factible.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Por eso está consultando, rondando el Congreso, por eso es que ha propuesto la Constituyente pensando en la popularidad para que la Constituyente haga una Constitución, me cierren el Congreso; ése es el objetivo.","MONTESINOS"
"Desconocido","(?) en defender la política (?)","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) de acuerdo a Sun Tzu, al enemigo hay que quitarle hasta el sueño.","MONTESINOS"
"El señor Humberto Rozas","Pero en las Fuerzas Armadas, creo que allí ya debe haber problemas, ¿ah?, porque ha tenido, inclusive, hay gente que le había dado de baja, los ha vuelto a reincorporar, les ha dado el ascenso.","ROZAS"
"El señor Vladimiro Montesinos","Contra el Congreso.","MONTESINOS"
"El señor Humberto Rozas","Los juzgaron y todo, pasaron a retiro por haber hecho sus actos de…","ROZAS"
"El señor Vladimiro Montesinos","De rebelión.","MONTESINOS"
"El señor Humberto Rozas","... de rebelión (?).","ROZAS"
"El señor Vladimiro Montesinos","¿Cuándo partes tú?","MONTESINOS"
"Representante de Estados Unidos","El sábado en la noche.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","El sábado en la noche.","MONTESINOS"
"El señor Humberto Rozas","Ha adelantado su viaje, señor.","ROZAS"
"El señor Vladimiro Montesinos","Goodbye.","MONTESINOS"
"Representante de Estados Unidos","Bye, bye.","REPRESENTANTE ESTADOS UNIDOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"El señor Vladimiro Montesinos","Ya maletas, todo adentro, yo y (?) .","MONTESINOS"
"Desconocido","Correcto.","DESCONOCIDO"
"Desconocido","Los militares (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Mi esposa está.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"Representante de Estados Unidos","(?) está usted así.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Después, hablando de plata a Dennis Jett.","MONTESINOS"
"Desconocido","La secretaria.","DESCONOCIDO"
"Desconocido","Ahí viene (?).","DESCONOCIDO"
"Representante de Estados Unidos","¿Cuándo?","REPRESENTANTE ESTADOS UNIDOS"
"Desconocido","Ah, el tercero.","DESCONOCIDO"
"El señor Vladimiro Montesinos","El tercero.","MONTESINOS"
"Desconocido","¿Por qué?","DESCONOCIDO"
"Representante de Estados Unidos","Porque (?).","REPRESENTANTE ESTADOS UNIDOS"
"Desconocido","Porque se te ofrezca.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y con los dos.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"El señor Vladimiro Montesinos","¿Cuándo llega don Hamilton?","MONTESINOS"
"Desconocido","Ya está (?).","DESCONOCIDO"
"Desconocido","Ah.","DESCONOCIDO"
"Representante de Estados Unidos","Por mí se verá el nueve (?) Washington ahora (?).","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Ahora que vas...","MONTESINOS"
"Representante de Estados Unidos","Ahora que voy.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Entonces, es importante que mantengamos un contacto más directo con el embajador a través de los señores, porque vamos a entrar a una etapa de (?) bastante difícil. Vamos a tener problemas en Chile, ya tenemos en Ecuador, vamos a tener problemas en Colombia, entonces las relaciones de conversaciones deben ser más que nunca. Y a veces el canal de la cancillería se nos va a involucrar.","MONTESINOS"
"Desconocido","(?)","DESCONOCIDO"
"El señor Vladimiro Montesinos","De lo que se trata es que el departamento de Es tado se decida si el embajador encargado de América Latina y esto.","MONTESINOS"
"Desconocido","¡Qué raro...! (?) es nuestro problema también.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"Desconocido","Yo creo que (?) podemos hablar.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Vamos directamente, entonces, más rápido tenemos que hablar directamente con el presidente.","MONTESINOS"
"Desconocido","Es importante que (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Además Hamilton, ya yo lo conozco, él tiene un estilo diferente a Dennis Jett; entonces es otra personalidad, ya estuvo acá en el Perú, ya conoce.","MONTESINOS"
"Representante de Estados Unidos","Sí, sí vino.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Él conoce a muchas personas.","MONTESINOS"
"Representante de Estados Unidos","Claro.","REPRESENTANTE ESTADOS UNIDOS"
"El señor Vladimiro Montesinos","Conoce la gran peruana y Machu Picchu.","MONTESINOS"
"BACKGROUND","[Risas.]","BACKGROUND"
"BACKGROUND","[Baja el audio del video 1611, inaudible.]","BACKGROUND"
"Desconocido","Y su esposa también de él, trabajaba en la embajada con su (?).","DESCONOCIDO"
"Desconocido","Pero (?).","DESCONOCIDO"
"Desconocido","ahora, también","DESCONOCIDO"
"El señor Vladimiro Montesinos","Fernanda seguro sabe.","MONTESINOS"
"Desconocido","A mí me parece que (?).","DESCONOCIDO"
"Desconocido","Ellos (?) trabajó para ella en (?).","DESCONOCIDO"
"Desconocido","El general no sabe.","DESCONOCIDO"
"Desconocido","No, claro.","DESCONOCIDO"
"BACKGROUND","[Risas.]","BACKGROUND"
"Desconocido","Tiene vergüenza.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Todo es cambio.","MONTESINOS"
"Desconocido","Me voy de aquí.","DESCONOCIDO"
"Desconocido","Ésa es la carta que yo tengo, dejando (?).","DESCONOCIDO"
"BACKGROUND","[Risas.]","BACKGROUND"
"Desconocido","Pero a mí me parece que en ciertas circunstancias está bien, pero nosotros básicamente depende de tus ahorros.","DESCONOCIDO"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, pero nosotros tenemos temas, pues, conflictivos con Colombia, se va a poner la cosa bien difícil","MONTESINOS"
"Desconocido","Sí, hablamos un poco de eso. Es algo que en ustedes va a repercutir más, algo factible y que debemos compartir.","DESCONOCIDO"
"Desconocido","Yo lo he escogido.","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, eso es mejor porque hay un diálogo y di recto y…","MONTESINOS"
"Desconocido","(?) muy difícil, es muy difícil","DESCONOCIDO"
"Desconocido","Claro es…","DESCONOCIDO"
"Desconocido","Ojalá que por lo menos (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero tenemos que estabilizar Colombia (?) Colombia (?) esta consulta.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
