"speaker","speech","speaker_std"
"El señor Vladimiro Montesinos","No, cuando no hay todo un esquema ya para (?) unidad nacional (?) tratar de mantenerlo al máximo.","MONTESINOS"
"Desconocido","No va a haber problema con la postergación.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, yo le hablo (?).","MONTESINOS"
"Desconocido","(?) decir cuándo, ¿no?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ah, no, lógico.","MONTESINOS"
"Desconocido","Esa va a ser la jugada.","DESCONOCIDO"
"Desconocido","Ya calibraste.","DESCONOCIDO"
"Desconocido","Ya. Ahora bajo y salgo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, hay que (?).","MONTESINOS"
"Desconocido","La andanada de pedidos.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, pero eso es para aguantarlo.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Hay que aguantarlo entonces.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"Desconocido","Oye, vamos donde José.","DESCONOCIDO"
"Desconocido","Sí, vamos.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Listo. ¿Te ha gustado?","MONTESINOS"
"Desconocido","Me ha gustado. Nos vemos.","DESCONOCIDO"
"BACKGROUND","[Corte de cinta.]","BACKGROUND"
"El señor Vladimiro Montesinos","La mía póngamelo en 300, 300, digamos 600.","MONTESINOS"
"Desconocido","Ya.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y lo de mi señora póngale 50, 50.","MONTESINOS"
"Desconocido","Y en la de su hija también.","DESCONOCIDO"
"El señor Vladimiro Montesinos","50, 50. O sea, ellas tendrán un límite de 50.","MONTESINOS"
"Desconocido","Era 7, 8. Ocho en total.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ocho en total.","MONTESINOS"
"Desconocido","O sea, esto.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Porque si es una niña, no hay que darle carta abierta. Una tiene con 50, la otra tiene con 50.","MONTESINOS"
"Desconocido","Correcto.","DESCONOCIDO"
"El señor Vladimiro Montesinos","La señora tiene igual 50 y tiene 50 de 100 en 100. Yo sí tengo 300, 300 en cada una.","MONTESINOS"
"Desconocido","Perfecto.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Tengo la Visa y la Master Card.","MONTESINOS"
"Desconocido","Ujum. Ya. Yo me voy a ocupar en este momento.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Bueno, y los consumos que hagan llegarán, me imagino, unos días después, lo recibirá usted.","MONTESINOS"
"Desconocido","Eso lo voy a coordinar yo, eso lo voy a coordinar yo porque depende con qué banco trabaje.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"Desconocido","Probablemente. ¿Usted me dice que usted tiene cuenta en el Banco New York?","DESCONOCIDO"
"El señor Vladimiro Montesinos","Yo tengo en el Banco New York.","MONTESINOS"
"Desconocido","Por qué no le pide al Banco New York que le dé una tarjeta y yo le pongo en stand by. Yo trabajo mucho con el Banco New York.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y, bueno, usted vea con qué banco.","MONTESINOS"
"Desconocido","Por eso le digo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"Desconocido","Porque como usted ya tiene ahí, le pregunto (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ahora, si yo tengo allá en el Banco New York, mejor hay que…","MONTESINOS"
"Desconocido","¡Ah! Por eso le digo, por eso le digo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Lo que yo tengo con el Banco New York, ten go la American Express (?).","MONTESINOS"
"Desconocido","Entonces, use mejor por otro lado.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Busque en otro lado, busque en otro banco.","MONTESINOS"
"Desconocido","Yo busco otro banco y le comento.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Otro banco y me pone una. Y cuánto es la ga rantía de ese certificado.","MONTESINOS"
"Desconocido","Yo tengo la garantía del certificado, por eso le pongo un (?) y contra eso me emiten un albacea de ambas y de diferentes marcas.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y lo que vamos a seguir haciendo, porque en la medida que voy haciendo consumos, yo quiero reintegrar para no ir bajando el te ma del certificado. Entonces, (?) deposito la cuenta y de mi cuenta…","MONTESINOS"
"Desconocido","Usted verá cómo yo le aviso cuál es el saldo del estado de cuenta y yo le puedo pasar una copia.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, pues. Entonces, por ejemplo, voy a em pezar un viaje, gasto 20 mil dólares, yo no quiero viajar, entonces, inmediatamen te, pum, hago un depósito de 20 mil dólares para que se pueda cancelar esto y no movamos el certificado, que quede ahí.","MONTESINOS"
"Desconocido","Ahora, el certificado como comprenderá también le grava intereses.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, sí, claro, va ganando intereses que no... bueno, ahí, obviamente, nunca se va gastar 300 mil dólares. Yo lo hago porque siempre es bueno tener un margen de…","MONTESINOS"
"Desconocido","De movimiento.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Le voy a contar una experiencia. Yo viajé con el Presidente Fujimori al Japón, y el Japón, usted sabe cómo es esto, hay un límite de ingreso de dinero.","MONTESINOS"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ni aun cuando estamos con el pasaporte diplo mático no había el tema de revisión, pero siempre uno respetuoso de la ley.","MONTESINOS"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Llevé 10 mil dólares yo y 10 mil en efectivo; y lleve mi tarjeta American Express, pensé que parte de los 10 mil, de los 20 mil dólares eran como para 5 días, no nos alcanzó, pero ni para 2 días.","MONTESINOS"
"Desconocido","El Japón es carísimo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Recontra, nunca me había (?) una comida que se invito en la noche como a 7 personas, pagué como 7 mil dólares.","MONTESINOS"
"Desconocido","Con eso se fue, seguro, completo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Se fue el efectivo y entonces, me salvó la tarje ta de crédito, pero como la tarjeta de crédito tenía límite, entonces, tenía un lími te de 25 mil dólares, llegó a los 25 y me rebotó la tarjeta. Tuve que llamar yo des de Japón al Banco de Nueva York para decir que me…","MONTESINOS"
"Desconocido","Con American Express.","DESCONOCIDO"
"El señor Vladimiro Montesinos","... con American Express. Entonces, a partir de allí, yo agarré y coordiné American Express y le dije que me pusieran, me levantaran el límite de la tarjeta a 200 mil dólares porque con 25, imagínese, en un caso de emergencia.","MONTESINOS"
"Desconocido","Lo malo que ese es el problema de American Express, yo lo he tenido en menos magnitud, pero definitivamente, ¿por qué? Porque la tarjeta Ame rican Express la manejan, no le ponen el límite, pero sí la manejan los gastos co munes, entonces si uno está en Perú que no la utiliza, se queda un año en el Perú y después al año sale a comprar, le dice no.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, sí (?) la pantalla que hay un gasto.","MONTESINOS"
"Desconocido","Un gasto extraordinario, claro, y temen de que, en fin, es un problema grande.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ahora, por ejemplo, mi señora que con mi hija se fueron la vez pasada estuvieron en Italia, de repente me llaman y me dice: sa bes, no funciona la tarjeta American Express. La habían bloqueado. Habían gasta do como 8 mil dólares, 10 mil dólares, sino era (?) tarjeta ocho meses. Entonces tu ve que llamar a Nueva York y preguntar. Me dijo no, pero la tarjeta están cobran do desde Roma, nos llama la atención porque nunca se ha usado en Roma.","MONTESINOS"
"Desconocido","Claro.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No es que no (?) entonces ya autorizaron. Es bueno, también, porque es una manera de cautelar (?).","MONTESINOS"
"Desconocido","Lo que sucede es que se hace en lo personal, pues, llamarlo antes.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"Desconocido","Voy a estar en tales, tales sitios y voy a gastar tanta plata.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, esa es una buena, claro, esa es una buena, una buena medida.","MONTESINOS"
"Desconocido","Sí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Entonces, ¿cuándo podremos tener las tarjetas de crédito?","MONTESINOS"
"Desconocido","Déjeme, por favor, trabajar en el asunto.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Esta vez no quiero estar molestando a Eugenio.","MONTESINOS"
"Desconocido","No, no, no.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Porque Eugenio para en los directorios. Claro, lo llamo, él es muy gentil y porque se trata de mí, en tono muy amical me contesta, pero a veces yo veo, siento, que el trabajo de él es complicado.","MONTESINOS"
"Desconocido","Cuando usted lo llama a Antonio, lo primero que hace Eugenio es decirme (?) porque yo estoy manejando todo el tema. Yo me voy a ocupar de esto, no se preocupe de molestarme, yo estoy allí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya, ahora, otra cosa. Yo tengo la... me devolvió el cargo del certificado, lo tengo en original, pero lo voy a entregar a, para que lo guar den, porque uno no sabe lo que le puede pasar en la vida. Te voy a encargar ahora. Se lo va a entregar a mi hija, o a mi señora para que lo tenga ahí. ¿O lo puede te ner el banco en custodia?","MONTESINOS"
"Desconocido","Yo lo puedo tener en custodia también.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Lo pueden tener ustedes en custodia.","MONTESINOS"
"Desconocido","Por supuesto que sí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Eso se hace con una carta o una cosa así. O se los entrego nada más en custodia.","MONTESINOS"
"Desconocido","Eso es una hacerlo, la otra es que lo tengan su esposa o su hija, no hay ningún problema.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No hay ningún problema, por ejemplo, que mañana me muera yo y mi hija se apersona al banco con el certificado.","MONTESINOS"
"Desconocido","Ninguno.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ninguno.","MONTESINOS"
"Desconocido","Ninguno. Lo que sí acá puede hacerse es ponerlas como beneficiarías.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, hay que ponerlas como beneficiarlas inme diatamente, hágalo, usted tiene los nombres de…","MONTESINOS"
"Desconocido","Tengo todo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Póngalo allí, tengo dos hijas y hay otra más.","MONTESINOS"
"Desconocido","Entonces hagamos eso con más calma. Vamos a hacer las cosas como deben ser.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"Desconocido","Porque en caso de fallecimiento no es solamente en cuanto al certificado.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Hay que hacer una declaratoria de herederos.","MONTESINOS"
"Desconocido","Claro, las que salen beneficiarlas, inmediatamente salen.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya. Inmediatamente sale.","MONTESINOS"
"Desconocido","Inmediatamente, en caso de supervivencia inmediatamente sale de todas las personas.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y suponiendo que, digamos, de que yo tuviera un impedimento de cualquier naturaleza, porque me fui al extranjero, necesito que me retiren, ¿podrían presentarse o necesitan un documento mío?","MONTESINOS"
"Desconocido","No, pero si usted tuviera un impedimento de acercarse, claro; pero no de decirnos.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Le puedo llamar por teléfono o mandar un documento.","MONTESINOS"
"Desconocido","Sí, sí, sí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No hay ningún problema.","MONTESINOS"
"Desconocido","Ningún problema.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero después habría que poner que mi beneficiaria es la…","MONTESINOS"
"Desconocido","Sí, yo le recomiendo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?).","MONTESINOS"
"Desconocido","No, yo le recomiendo, le alcanzo un formato y le explico para que usted llene los nombres de las personas que son y me devuelve.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya, entonces, digamos, si es factible ahora, sino mañana usted me dice, va el chofer.","MONTESINOS"
"Desconocido","Ahora, podría ser.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya pues, ahora con la persona encargada.","MONTESINOS"
"Desconocido","Ahora podría ser.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Me da el formato y se lo devuelvo, si no a partir de ahora o mañana.","MONTESINOS"
"Desconocido","Ujum.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Para poner a mi señora y a mis dos hijas de beneficiarias.","MONTESINOS"
"Desconocido","No hay ningún problema.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, no habría ningún problema. Entonces, con esta cuestión me pasa algo, ya saben ellas.","MONTESINOS"
"Desconocido","Exacto, ellas pueden traer. Tranquilamente puede usted poner incluso los porcentajes de cuánto le da a cada una.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, no, no, ponga a la señora; en caso de falle cimiento de ella, (?).","MONTESINOS"
"Desconocido","Ujum.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Porque hay en la vida que prever todas esas cosas.","MONTESINOS"
"Desconocido","Sin duda, sin duda alguna.","DESCONOCIDO"
"El señor Vladimiro Montesinos","He visto tanto en la carrera profesional de abo gado, la gente piensa que es duradera, eternamente, y no es así. En cualquier mo mento se muere y vienen los líos, que la hija pelea con la madre.","MONTESINOS"
"Desconocido","Todo se da, por eso yo le digo el porcentaje.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, por ley le corresponde el 50% a mi señora y del otro 50 es 25, 25.","MONTESINOS"
"Desconocido","Listo, se acabó el asunto.","DESCONOCIDO"
"El señor Vladimiro Montesinos","En caso del fallecimiento de la señora ese 50% se reparte equitativamente entre las dos.","MONTESINOS"
"Desconocido","Indudablemente, esa es la mecánica. Voy a empezar a ver todos estos temas con más, con más...","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, bueno, ahora como tenemos un contac to directo para no molestar a Eugenio. A usted nomás lo llamo o usted también se comunica con…","MONTESINOS"
"Desconocido","Maruja, no hay ningún problema.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Con, con Maruja, ¿no?","MONTESINOS"
"Desconocido","Sí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y adelantemos el tema de la... de la tarjetita.","MONTESINOS"
"Desconocido","Inmediatamente, en eso estoy trabajando.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Masterd Card y Visa.","MONTESINOS"
"Desconocido","Correcto.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Con eso yo muevo 300, 300 y ella 100, 100, 50, 50, o sea que tiene sus 100, tiene 2 tarjetas.","MONTESINOS"
"Desconocido","De acuerdo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"Desconocido","De acuerdo, no hay ningún problema.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Entonces, cuando haya alguien que me dé un dato, ya le comunicaré a usted. Se ha gastado tanto, la tarjeta le va a venir, inme diatamente yo deposito ese dinero para no... no mover el certificado.","MONTESINOS"
"Desconocido","Correcto.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Inmediatamente o me debitan de la…","MONTESINOS"
"Desconocido","De la cuenta.","DESCONOCIDO"
"El señor Vladimiro Montesinos","... de la cuenta me debitan.","MONTESINOS"
"Desconocido","Pero eso es con instrucción, usted nos dice por dónde quiere que le hagan el descuento.","DESCONOCIDO"
"El señor Vladimiro Montesinos","O sino, voy y en efectivo pongo, (?) serán 10 mil, 7 mil dólares.","MONTESINOS"
"Desconocido","Ujum, ujum. De acuerdo.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Bueno, yo creo que con eso estamos ya… Después, otra figura, si en algún momento, digamos, se preguntara al banco, como ya tiene formalmente, oficialmente los certificados que he tenido ahí, porque, in clusive, la Fiscalía pidió a mi solicitud la información, y ahora le pidan otra infor mación, qué pasó en los certificados que tiene el cliente fulano de tal en el banco.","MONTESINOS"
"Desconocido","Se ordenó una transferencia en Nueva York. Es todo lo que pueden decir.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Es todo lo que pueden decir.","MONTESINOS"
"Desconocido","No pueden decir más.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No pueden decir más.","MONTESINOS"
"Desconocido","No, y si a mí, y si quieren, vamos a decir que van a Nueva York.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"Desconocido","Y vamos a decir que el Banco Nueva York le dice sí, esto qué, vamos a decir que le dijo eso.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya.","MONTESINOS"
"Desconocido","Quién (?) Jorge Madalengoitia. Vamos a hablar con Jorge Madalengoitia. Señores, conmigo no tienen nada que hablar (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Lógico.","MONTESINOS"
"Desconocido","Mi relación es este banco.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Así es.","MONTESINOS"
"Desconocido","Yo represento a (?) no represento (?) vayan ustedes a llamar y digan ustedes al Gobierno Alemán que levante el secreto bancario (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, eso nunca.","MONTESINOS"
"Desconocido","Por favor.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Nunca.","MONTESINOS"
"Desconocido","No se ha dado un caso en el mundo, en la vida (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Fuera de acá (?) formalmente reconocido.","MONTESINOS"
"Desconocido","Al margen, al margen, no saben, no hay nada, no hay manera de superar ese problema.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, porque (?) sobre ese tema toda (?).","MONTESINOS"
"Desconocido","Lógico.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) le pidan la información (?) al banco tal.","MONTESINOS"
"Desconocido","Lo máximo que puede decir el Banco Wiese (?) lo máximo que puede decir es que los dueños (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Así es.","MONTESINOS"
"Desconocido","Si van al Banco New York, el Banco New York tampoco le va a decir, pero asumiendo que le diga, vamos al extremo de que le diga, entonces hay que pensar 4 fases adelantadas (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿Así?","MONTESINOS"
"Desconocido","(?) que van a buscar. No hay manera.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No ahí (?).","MONTESINOS"
"Desconocido","No pueden entrar, absolutamente nada. (?) a usted, perfecto, vamos.","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, no, (?) hay que pensar chistes a futuro","MONTESINOS"
"Desconocido","A todo eso se adelanta.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Yo no tengo nada que ver (?) límite de investi gación (?) lo acaban de trasladar.","MONTESINOS"
"Desconocido","Así es.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?).","MONTESINOS"
"Desconocido","Es lamentable.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, es lamentable (?) pero nos ha perjudicado (?).","MONTESINOS"
"Desconocido","Eso.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Tomar las medidas, porque sino hubiera pasado (?) cuatro o cinco meses.","MONTESINOS"
"Desconocido","Y sobre todo que, cuando tomaron las medidas, no sólo las medidas sino el hecho de que se halla dentro de (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","No, por eso (?) trabajo de archivar (?).","MONTESINOS"
"Desconocido","No.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Está perfectamente, todo (?) mi hija ya sacó 5 mil (?) qué haces con la plata en el banco (?) peor (?) una cuenta afuera de un di nero que ha ingresado y no lo he pagado (?).","MONTESINOS"
"Desconocido","Así es.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Es mejor pasar por el escándalo que decir que (?) pagado primero (?) afuera.","MONTESINOS"
"Desconocido","Así es, así es.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Cuidado que va a ocurrir como el año 95 que también se robaron (?) también decían que por qué he pagado tanto en impues tos, ¿se acuerda?","MONTESINOS"
"Desconocido","Me parece que no.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Bueno, (?) las cuentas que yo tengo en el Banco Nueva York las abrí (?).","MONTESINOS"
"Desconocido","Ahí estaban (?) se encuentran muchas cosas, no tienen idea de cómo funciona realmente (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?).","MONTESINOS"
"Desconocido","No se dan cuenta (?) como sabían que había transferencia al extranjero (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","La ve en buena cuenta (?) de acá (?).","MONTESINOS"
"Desconocido","Así es.","DESCONOCIDO"
"El señor Vladimiro Montesinos","La ve allá con la transferencia de acá (?).","MONTESINOS"
"Desconocido","Yo le he dicho que (?) nada.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Cuando pida información al otro banco (?).","MONTESINOS"
"Desconocido","(?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y la chica esta de la (?) tampoco la he visto.","MONTESINOS"
"Desconocido","Pobrecita, por la culpa del castigo (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, pero la chica (?) buena.","MONTESINOS"
"Desconocido","No la conocía yo, no la conocía. He oído hablar de ella, porque ella tenía su papá (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?).","MONTESINOS"
"Desconocido","Total, hay cosas más importantes que decir.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Bueno, señor, creo que estamos claros.","MONTESINOS"
"Desconocido","Totalmente.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Apenas me tenga las tarjetas, me da una llamadita.","MONTESINOS"
"Desconocido","Sin duda alguna.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Lo más rápido posible.","MONTESINOS"
"Desconocido","Y voy a empezar a mirar para ver (?) las cosas por lo menos si están ordenadamente con lo de (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Yo he notado un poco (?).","MONTESINOS"
"Desconocido","Si está como usted me lo (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?).","MONTESINOS"
"Desconocido","Yo tampoco, yo tampoco. Yo no creo que tenía (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) cuando ya no hay, no te puedo hacer lo se gundo (?) yo pensé que cuando estábamos hablando de los certificados al portador y los certificados que yo tenía (?) qué pasa con los certificados, con su historia (?).","MONTESINOS"
"Desconocido","Ustedes acumulen (?) uno que esté en garantía (?) no, me dice, que los requisitos (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Pero hay mucha gente que (?).","MONTESINOS"
"Desconocido","No, no fue así, no tomaron.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿Sí, no?","MONTESINOS"
"Desconocido","Había una mala interpretación (?) acá no puede (?) pero en un momento pusieron abajo (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Ya. Eso es muy grave (?) que venga (?) un escándalo.","MONTESINOS"
"Desconocido","Lo que pasa es que Raffo, pensó.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"Desconocido","Queda ahí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) está loco.","MONTESINOS"
"Desconocido","No sé. Así se lo transmito de frente (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí.","MONTESINOS"
"Desconocido","Pero con su (?).","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?).","MONTESINOS"
"Desconocido","Nada que ver, nada que ver.","DESCONOCIDO"
"El señor Vladimiro Montesinos","¿En absoluto, en ningún momento?","MONTESINOS"
"Desconocido","Nada que ver.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Mi mujer, (?) le dijo a Eugenio de mi parte. ¿(?) de mi parte? Carajo, contigo, (?) hablar con el segundo"". Le dije: Eugenio, ahora"", le dije, ""si yo necesito algo, te hablo a ti, ¿por qué voy a mandar (?)? Te halago porque eres así. Oye, hermano"", le dije, ""la razón (?) contigo (?) y al final para que se sepa (?) envió, hablo contigo"". Por ejemplo, en este ca so de la transferencia no he hablado directo con él.","MONTESINOS"
"Desconocido","Yo creo que ahí, ahí se equivocaron, ahí se equivocaron porque...","DESCONOCIDO"
"El señor Vladimiro Montesinos","(?) ¿cómo pueden pensar que yo estoy querien do sacar (?)?","MONTESINOS"
"Desconocido","No, ahí...","DESCONOCIDO"
"El señor Vladimiro Montesinos","Yo (?) terriblemente (?) ayer también en el juz gado (?) para evitar este tipo de suspicacias.","MONTESINOS"
"Desconocido","Ahí, porque lo que yo opino es que hubo un malentendido, un malentendido que no sé si dirigido directamente a mí, porque yo manejé el asunto. Nadie tiene por qué saber nada porque todo está codificado.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Lógico.","MONTESINOS"
"Desconocido","Yo manejo (?) nadie va a saber cómo lo hago. Asumí el riesgo en razón de...creo que era porque había una operación de por medio.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Y se han confundido.","MONTESINOS"
"Desconocido","Exactamente.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Se han confundido. Han creído que es la misma cosa.","MONTESINOS"
"Desconocido","Exactamente. Entonces Eugenio se lo ha dicho a usted. Yo estaba en la oficina.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, sí, pero ya no estaba usted.","MONTESINOS"
"Desconocido","Yo volví a decirle, busca otros 15 millones más. Yo sabía perfectamente bien de dónde venía esos 15 millones, no tenían nada que ver con usted.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Nada.","MONTESINOS"
"Desconocido","Entonces yo dije: ""¿Otros 15 millones? ¡Uy!, no creo"". Cuando colgó le dije a Eugenio: (?) lo que me ha dicho a (?)"", me dice, pero los 15 millones (?), es más, ya hubieras metido la pata.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Claro, porque…","MONTESINOS"
"Desconocido","Porque ahora que sabes, ahora qué le vas a decir.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Me dejó desconcertado. Inclusive, si no se puede lo segundo, yo estaba pensando, porque (?) certificados al portador, certificado del depósito. Entonces, me dijo: ""Te voy a hacer todos los certificados"". Y, entonces, cuando le digo ""Oye, hermano, ¿cómo va esa cosa?"", porque inclusive me mandó el papel y lo puso a tres meses. ""Pónmelo a un año"".","MONTESINOS"
"Desconocido","Sí. Me lo devolvieron inmediatamente.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Sí, al año, porque (?) para qué si (?) mucha pla ta. Si fuera al año (?) ya no estaba él, me fui donde la secretaria. Le digo: ""Señori ta..."" (?) ""No se puede, señor"", me dice (?).","MONTESINOS"
"Desconocido","Yo estaba ahí.","DESCONOCIDO"
"El señor Vladimiro Montesinos","Mi certificado, le digo, (?) en su historia, hemos quedado que tres (?) siquiera uno. No, no, eso no es (?) igual es (?) Usted ha pedi do unos segundos suyos, se han confundido con unos segundos míos, yo no sé, en tonces así no se puede (?) ¡Ah!, no, me quitas un peso de encima, esa es la palabra (?) no tengo nada (?). Le voy a contar un detalle. Un día me llama un juez, era compañero de estudio de la universidad, ha estudia do conmigo Derecho en San Marcos, un gran compañero (?) nos sentábamos en la misma carpeta.","MONTESINOS"
"Desconocido","Son cosas de la vida nuestra (?).","DESCONOCIDO"
