sentence_id,label_0,label_0_prob,label_1,label_1_prob,label_2,label_2_prob
11823.0,None of Them,0.44393477,Hope,0.23472698,Enthusiasm,0.1838008
11824.6,None of Them,0.7086159,Enthusiasm,0.09948945,Hope,0.07782464
11824.5,None of Them,0.6574644,Hope,0.16384932,Enthusiasm,0.12160305
11824.4,None of Them,0.79496294,Hope,0.067353606,Enthusiasm,0.047283255
11824.0,None of Them,0.42898384,Anger,0.3992586,Fear,0.07317641
11824.2,None of Them,0.8181558,Anger,0.111440934,Fear,0.02023895
11824.1,Anger,0.37155473,None of Them,0.31077725,Fear,0.14471836
11824.3,Hope,0.33301085,None of Them,0.30956587,Anger,0.18261695
11825.0,Joy,0.336185,None of Them,0.3079542,Pride,0.20347385
11826.0,None of Them,0.8630503,Fear,0.040064164,Anger,0.034720942
11827.9,None of Them,0.93399274,Anger,0.025177108,Hope,0.014686322
11827.8,Hope,0.4336111,None of Them,0.23481308,Enthusiasm,0.188186
11827.7,None of Them,0.93399274,Anger,0.025177108,Hope,0.014686322
11827.6,Hope,0.37735018,Enthusiasm,0.36307484,None of Them,0.121646106
11827.5,None of Them,0.8274142,Enthusiasm,0.09230252,Hope,0.049605723
11827.10,None of Them,0.57229626,Hope,0.23291962,Enthusiasm,0.12916575
11827.3,Fear,0.4230327,Anger,0.31901303,None of Them,0.17102301
11827.2,Anger,0.47263864,Fear,0.24724227,None of Them,0.18954712
11827.1,None of Them,0.8501131,Anger,0.075526066,Fear,0.026303202
11827.0,None of Them,0.66889334,Anger,0.10657854,Enthusiasm,0.08902003
11827.4,None of Them,0.54957455,Anger,0.34675625,Sadness,0.060432117
11828.0,None of Them,0.90494084,Joy,0.027840883,Hope,0.016238967
11829.10,Joy,0.45508513,None of Them,0.4300711,Hope,0.053885534
11829.9,None of Them,0.6074985,Joy,0.17347217,Hope,0.065666445
11829.8,None of Them,0.78142226,Hope,0.063392885,Anger,0.048328042
11829.7,None of Them,0.9247483,Enthusiasm,0.018934598,Anger,0.017981935
11829.6,None of Them,0.69453996,Hope,0.09126243,Enthusiasm,0.075492375
11829.3,None of Them,0.71856546,Anger,0.17088388,Sadness,0.027959319
11829.4,None of Them,0.94628996,Enthusiasm,0.015123445,Joy,0.011811163
11829.2,Anger,0.4271966,Fear,0.24406381,None of Them,0.23410647
11829.1,None of Them,0.7935325,Anger,0.08066186,Fear,0.071218744
11829.0,None of Them,0.92926735,Anger,0.019122334,Enthusiasm,0.0139479255
11829.5,None of Them,0.7840451,Enthusiasm,0.09245959,Joy,0.047184553
1183.6,None of Them,0.4344314,Joy,0.17754349,Anger,0.12772062
1183.5,Pride,0.6827963,None of Them,0.13146503,Sadness,0.07143698
1183.4,Pride,0.33833075,Joy,0.25900513,None of Them,0.17535165
1183.1,None of Them,0.3717128,Pride,0.29771423,Anger,0.10025386
1183.2,Anger,0.81051296,None of Them,0.09110873,Fear,0.032344062
1183.0,None of Them,0.5682006,Sadness,0.16890539,Pride,0.13809903
1183.3,Anger,0.48985767,None of Them,0.42023674,Sadness,0.034086213
11830.0,None of Them,0.9768296,Anger,0.0056508575,Joy,0.005380931
11831.0,None of Them,0.8560248,Enthusiasm,0.054573193,Hope,0.03126091
11832.0,None of Them,0.4254459,Hope,0.25893664,Enthusiasm,0.115856946
11833.0,Anger,0.862257,None of Them,0.05326723,Sadness,0.034942538
11834.0,None of Them,0.64067745,Joy,0.10796703,Hope,0.086361304
11835.4,None of Them,0.29817188,Fear,0.2952669,Anger,0.26962754
11835.3,None of Them,0.86893696,Enthusiasm,0.052886054,Hope,0.049054123
11835.5,Anger,0.6792239,None of Them,0.1494616,Fear,0.080685906
11835.1,None of Them,0.8206406,Enthusiasm,0.090298496,Hope,0.059257038
11835.0,None of Them,0.92214566,Enthusiasm,0.025078604,Hope,0.024955308
11835.2,None of Them,0.53847754,Anger,0.24051304,Fear,0.13267179
11836.0,None of Them,0.9395918,Enthusiasm,0.015590409,Anger,0.012470072
11837.0,Anger,0.684097,None of Them,0.1526705,Fear,0.07105106
11838.0,Fear,0.7456637,Anger,0.14173561,None of Them,0.06676798
11839.0,Anger,0.40206265,Fear,0.28690115,None of Them,0.21987128
1184.0,None of Them,0.9547715,Joy,0.0138187595,Enthusiasm,0.01334785
11840.0,None of Them,0.4351882,Anger,0.29205984,Fear,0.15676273
11841.0,Enthusiasm,0.41351703,None of Them,0.3402156,Hope,0.21098992
11842.0,None of Them,0.62643236,Anger,0.2206334,Sadness,0.060930528
11842.1,None of Them,0.38271597,Anger,0.37413836,Fear,0.10627016
11842.2,Anger,0.55870694,None of Them,0.29097274,Fear,0.063611336
11842.3,Anger,0.7108827,None of Them,0.17152452,Fear,0.064206615
11843.0,Anger,0.74272454,None of Them,0.16537948,Fear,0.046375994
11844.0,None of Them,0.94589376,Enthusiasm,0.02474967,Hope,0.01038052
11845.1,None of Them,0.9075704,Enthusiasm,0.027611459,Hope,0.027097443
11845.2,Anger,0.6247045,None of Them,0.23141639,Sadness,0.048698485
11845.0,None of Them,0.7464571,Enthusiasm,0.16138327,Hope,0.034317058
11846.0,Anger,0.313064,None of Them,0.28935283,Disgust,0.1656503
11847.0,Anger,0.42030367,None of Them,0.40256482,Sadness,0.070322536
11848.0,Hope,0.37279797,None of Them,0.29245806,Enthusiasm,0.2909812
11848.1,None of Them,0.48767138,Hope,0.27874,Enthusiasm,0.20137931
11848.2,Enthusiasm,0.35014832,Hope,0.29142687,None of Them,0.2902614
11848.3,None of Them,0.38996553,Pride,0.21424483,Hope,0.18837735
11848.4,None of Them,0.44425473,Enthusiasm,0.25356498,Hope,0.2406861
11849.0,None of Them,0.8325868,Anger,0.053853314,Sadness,0.042966757
1185.0,None of Them,0.79155713,Enthusiasm,0.08384801,Hope,0.038322527
11850.0,Hope,0.5376451,Enthusiasm,0.24991275,None of Them,0.11858852
11850.1,Pride,0.32435712,Enthusiasm,0.28316185,None of Them,0.23758367
11851.0,Anger,0.47875193,None of Them,0.38509458,Sadness,0.050657593
11852.0,Pride,0.517073,Enthusiasm,0.25270897,None of Them,0.13114084
11853.0,Hope,0.46154478,Enthusiasm,0.29636434,Pride,0.10096717
11854.0,None of Them,0.4374748,Enthusiasm,0.23828036,Hope,0.19038889
11855.0,Anger,0.5885254,None of Them,0.17598055,Fear,0.14876977
11856.0,None of Them,0.9100265,Enthusiasm,0.028848454,Hope,0.024890667
11857.0,None of Them,0.816892,Anger,0.14202672,Sadness,0.01218511
11857.1,None of Them,0.9395918,Enthusiasm,0.015590409,Anger,0.012470072
11857.2,None of Them,0.94025856,Enthusiasm,0.01862401,Hope,0.013810062
11858.0,Fear,0.43823636,Anger,0.19031902,None of Them,0.17161551
11858.1,Anger,0.3864933,Fear,0.32578936,None of Them,0.12889612
11858.2,None of Them,0.84308654,Anger,0.06926269,Hope,0.033505972
11858.3,Hope,0.6784231,Enthusiasm,0.19426474,None of Them,0.08879561
11858.4,None of Them,0.8842867,Anger,0.049146954,Enthusiasm,0.0263814
11858.5,Hope,0.5898375,Enthusiasm,0.15501773,Pride,0.08843256
11859.0,None of Them,0.9395918,Enthusiasm,0.015590409,Anger,0.012470072
1186.0,Pride,0.592182,Joy,0.15530722,None of Them,0.12160575
1186.1,None of Them,0.8231349,Enthusiasm,0.07076544,Joy,0.04723968
1186.2,None of Them,0.56998646,Anger,0.347736,Enthusiasm,0.028124018
11860.0,Sadness,0.6856112,Anger,0.22199158,None of Them,0.054727647
11861.0,None of Them,0.46812877,Anger,0.42837808,Sadness,0.059827693
11862.0,None of Them,0.91902685,Enthusiasm,0.037034504,Hope,0.016243437
11862.1,Hope,0.6089869,Enthusiasm,0.16179867,Pride,0.08954876
11862.2,Sadness,0.35369304,Anger,0.31436428,None of Them,0.1607135
11863.0,None of Them,0.9395918,Enthusiasm,0.015590409,Anger,0.012470072
11864.0,None of Them,0.90792495,Hope,0.034720607,Enthusiasm,0.028591951
11865.0,None of Them,0.8901843,Enthusiasm,0.03713931,Joy,0.024511032
11866.0,None of Them,0.48410198,Hope,0.25954935,Enthusiasm,0.21360894
11867.0,None of Them,0.94654936,Anger,0.011347234,Hope,0.011159545
11868.0,None of Them,0.93020046,Enthusiasm,0.02236557,Hope,0.016783183
11869.0,Enthusiasm,0.4316809,None of Them,0.2521868,Hope,0.10489132
1187.0,Joy,0.8758363,None of Them,0.06904625,Pride,0.024153734
1187.1,None of Them,0.93228,Enthusiasm,0.018394044,Hope,0.015382334
11870.0,None of Them,0.74179286,Joy,0.08201401,Pride,0.07029586
11870.1,None of Them,0.8901843,Enthusiasm,0.03713931,Joy,0.024511032
11871.1,Anger,0.4338464,None of Them,0.2818889,Sadness,0.18093053
11871.0,None of Them,0.92408335,Hope,0.024854323,Enthusiasm,0.022106484
11872.0,None of Them,0.89074403,Enthusiasm,0.031733274,Joy,0.024458462
11873.0,None of Them,0.33972225,Sadness,0.2996097,Anger,0.12309871
11874.0,None of Them,0.9788984,Enthusiasm,0.007452934,Joy,0.003957704
11875.0,None of Them,0.9464319,Enthusiasm,0.015578262,Pride,0.008639812
11876.0,None of Them,0.93532777,Enthusiasm,0.024837371,Joy,0.011491865
11877.0,None of Them,0.9391295,Enthusiasm,0.015584127,Anger,0.015545281
11878.0,None of Them,0.9395918,Enthusiasm,0.015590409,Anger,0.012470072
11879.0,None of Them,0.9211195,Enthusiasm,0.019541778,Hope,0.019036062
11879.1,Joy,0.65302074,None of Them,0.23693524,Pride,0.04557288
1188.0,None of Them,0.954186,Joy,0.012343569,Enthusiasm,0.011190914
1188.1,None of Them,0.91581637,Anger,0.04245697,Enthusiasm,0.011053708
1188.2,None of Them,0.9779994,Enthusiasm,0.0073736017,Joy,0.004222667
11880.0,Joy,0.79994476,None of Them,0.116533056,Pride,0.044844862
11881.1,None of Them,0.49718896,Enthusiasm,0.252365,Hope,0.095878
11881.0,None of Them,0.84787655,Joy,0.055841498,Enthusiasm,0.03513407
11882.0,None of Them,0.9551434,Anger,0.012128824,Sadness,0.0087732
11882.1,None of Them,0.9511526,Hope,0.014975431,Enthusiasm,0.009452693
11882.2,None of Them,0.97988176,Enthusiasm,0.0057637244,Hope,0.0037169773
11883.0,None of Them,0.9852446,Enthusiasm,0.003590177,Joy,0.0024620064
11883.1,None of Them,0.9537859,Pride,0.013535206,Enthusiasm,0.008550758
11883.2,None of Them,0.73488694,Pride,0.16791305,Joy,0.028856566
11884.0,None of Them,0.9829297,Enthusiasm,0.004930212,Joy,0.0035518778
11885.0,None of Them,0.969171,Pride,0.0071811215,Joy,0.0065891487
11886.0,None of Them,0.98658377,Enthusiasm,0.003552506,Joy,0.002386928
11886.1,None of Them,0.976318,Enthusiasm,0.0066859825,Hope,0.0043377257
11887.0,None of Them,0.49661693,Enthusiasm,0.19045003,Hope,0.14517748
11888.0,None of Them,0.83521676,Pride,0.065110974,Joy,0.029227449
11889.0,None of Them,0.71002305,Anger,0.104457535,Fear,0.054293446
1189.0,None of Them,0.9452823,Anger,0.027703352,Hope,0.0071127745
11890.0,None of Them,0.7863896,Enthusiasm,0.112379074,Hope,0.03327824
11891.0,None of Them,0.8329838,Pride,0.09186931,Enthusiasm,0.028109495
11891.1,None of Them,0.92758906,Anger,0.022389315,Enthusiasm,0.022251245
11892.0,None of Them,0.9008641,Joy,0.024366928,Enthusiasm,0.024244683
11893.0,None of Them,0.9378109,Anger,0.024194997,Enthusiasm,0.009344652
11894.0,None of Them,0.96019363,Enthusiasm,0.011876013,Hope,0.007413983
11895.0,None of Them,0.9550929,Anger,0.01656694,Joy,0.005634962
11896.0,None of Them,0.94763446,Anger,0.0127612185,Pride,0.009431418
11897.0,None of Them,0.9680398,Pride,0.007341394,Enthusiasm,0.006183778
11898.0,None of Them,0.92838156,Enthusiasm,0.02353815,Hope,0.015861278
11899.0,None of Them,0.9761698,Anger,0.0057107685,Enthusiasm,0.004455585
119.0,None of Them,0.8658751,Pride,0.034927096,Anger,0.03443552
1190.0,Joy,0.794997,None of Them,0.10934623,Pride,0.0578465
11900.0,None of Them,0.66038525,Pride,0.11361578,Enthusiasm,0.07105304
11901.0,None of Them,0.95109224,Anger,0.013672426,Hope,0.008051687
11902.0,None of Them,0.94725245,Hope,0.016229767,Enthusiasm,0.008793611
11903.0,None of Them,0.9101227,Anger,0.03681656,Pride,0.011855213
11904.0,None of Them,0.89248335,Pride,0.05793164,Enthusiasm,0.015626702
11905.0,None of Them,0.9417796,Anger,0.018897919,Hope,0.011828745
11906.0,None of Them,0.6454933,Pride,0.12588136,Joy,0.06629009
11907.0,None of Them,0.8305623,Anger,0.053414825,Pride,0.026531206
11908.0,None of Them,0.7957456,Hope,0.07671181,Enthusiasm,0.038348086
11909.0,None of Them,0.9024582,Anger,0.04284087,Hope,0.016326351
1191.0,None of Them,0.72546965,Anger,0.20122437,Sadness,0.031296965
1191.1,None of Them,0.8465811,Enthusiasm,0.08906706,Hope,0.028034223
1191.2,None of Them,0.8823214,Pride,0.029185234,Joy,0.022559702
1191.3,None of Them,0.72709495,Anger,0.08416376,Joy,0.052894436
11910.0,None of Them,0.46878004,Pride,0.16503537,Anger,0.10308318
11911.0,None of Them,0.8857189,Enthusiasm,0.03270427,Hope,0.02883236
11912.0,None of Them,0.7237589,Hope,0.08081016,Pride,0.056519575
11913.0,None of Them,0.83846545,Anger,0.059083972,Hope,0.04032458
11914.1,None of Them,0.83877367,Anger,0.05069562,Hope,0.05057467
11914.0,None of Them,0.48595074,Anger,0.37558928,Sadness,0.072982036
11915.0,None of Them,0.97782737,Enthusiasm,0.004392169,Joy,0.0040960317
11916.0,None of Them,0.92838156,Enthusiasm,0.02353815,Hope,0.015861278
11917.0,None of Them,0.95254505,Hope,0.012249756,Anger,0.011718102
11918.0,None of Them,0.7990282,Anger,0.06733095,Joy,0.04223464
11919.0,None of Them,0.9224719,Anger,0.04400456,Fear,0.0095217
1192.0,None of Them,0.9109226,Anger,0.043257616,Sadness,0.016110372
11920.0,None of Them,0.6840283,Enthusiasm,0.11270199,Pride,0.07898096
11921.0,None of Them,0.9092346,Anger,0.025202295,Pride,0.014502843
11922.0,None of Them,0.8961717,Pride,0.027544366,Enthusiasm,0.021520117
11923.0,None of Them,0.7261928,Anger,0.14549406,Fear,0.040954042
11924.0,None of Them,0.96816194,Enthusiasm,0.00727989,Anger,0.006381589
11925.0,None of Them,0.9050502,Anger,0.039533947,Sadness,0.016547495
11926.0,None of Them,0.8318129,Sadness,0.03656128,Pride,0.036162656
11927.0,None of Them,0.9097419,Anger,0.03858486,Hope,0.012181908
11928.1,None of Them,0.88883275,Anger,0.05156665,Sadness,0.02218752
11928.0,None of Them,0.77542734,Anger,0.12076946,Pride,0.024966467
11929.0,None of Them,0.7973284,Anger,0.08148614,Hope,0.04848364
1193.0,Anger,0.74795014,None of Them,0.17699687,Sadness,0.032660294
1193.1,None of Them,0.4837298,Anger,0.16947538,Joy,0.08880313
1193.2,None of Them,0.545746,Joy,0.15057883,Hope,0.11705392
1193.3,None of Them,0.85613906,Joy,0.036114465,Enthusiasm,0.033344634
11930.0,None of Them,0.82336384,Enthusiasm,0.057439562,Hope,0.041726574
11931.0,None of Them,0.8825649,Anger,0.04703759,Fear,0.02443096
11932.0,None of Them,0.8749432,Enthusiasm,0.05210289,Hope,0.02430674
11933.0,Pride,0.5935296,Joy,0.14359917,Hope,0.098971136
11934.0,None of Them,0.8901843,Enthusiasm,0.03713931,Joy,0.024511032
11935.0,None of Them,0.9162819,Hope,0.021256011,Enthusiasm,0.01913304
11936.0,None of Them,0.8931395,Enthusiasm,0.04158619,Hope,0.020939406
11937.0,None of Them,0.92431694,Anger,0.022575228,Hope,0.012395219
11938.0,None of Them,0.8522299,Hope,0.058267478,Enthusiasm,0.041415956
11939.0,None of Them,0.85860395,Anger,0.10103658,Hope,0.009631208
1194.0,Joy,0.64047027,None of Them,0.20962127,Enthusiasm,0.05792002
11940.0,None of Them,0.89579856,Pride,0.041003153,Enthusiasm,0.019231198
11941.0,None of Them,0.93514824,Anger,0.034607697,Fear,0.008049194
11942.0,None of Them,0.93797284,Anger,0.019558532,Hope,0.013918532
11943.0,None of Them,0.96992445,Anger,0.007880881,Enthusiasm,0.005461833
11944.0,None of Them,0.92838156,Enthusiasm,0.02353815,Hope,0.015861278
11945.0,None of Them,0.919594,Anger,0.02932168,Hope,0.014149594
11946.0,None of Them,0.85157853,Enthusiasm,0.047790177,Joy,0.037704468
11947.0,None of Them,0.94830745,Anger,0.02047139,Hope,0.007956582
11948.0,None of Them,0.92838156,Enthusiasm,0.02353815,Hope,0.015861278
11949.0,None of Them,0.9235907,Hope,0.026224928,Enthusiasm,0.01865535
1195.0,None of Them,0.9836504,Enthusiasm,0.0040096184,Joy,0.002998797
11950.0,None of Them,0.95581585,Hope,0.016793553,Enthusiasm,0.012098204
11951.0,None of Them,0.9645171,Anger,0.008729869,Hope,0.0063289814
11952.0,None of Them,0.88797367,Hope,0.05021124,Enthusiasm,0.030650286
11953.0,None of Them,0.870557,Hope,0.047640495,Anger,0.035789926
11954.0,None of Them,0.85157853,Enthusiasm,0.047790177,Joy,0.037704468
11955.0,None of Them,0.9209922,Anger,0.03603352,Fear,0.016407253
11956.0,None of Them,0.8806667,Enthusiasm,0.029570583,Hope,0.026468275
11957.0,None of Them,0.89838123,Enthusiasm,0.045280542,Anger,0.021637386
11958.0,None of Them,0.8291666,Pride,0.10759876,Enthusiasm,0.023166299
11958.1,None of Them,0.9648417,Anger,0.009606462,Enthusiasm,0.0057669673
11959.0,None of Them,0.6711912,Joy,0.1279282,Hope,0.0858413
1196.0,None of Them,0.7064296,Fear,0.14874822,Hope,0.06527095
1196.1,None of Them,0.70868665,Pride,0.15196653,Joy,0.056455024
1196.2,None of Them,0.46640244,Pride,0.19334,Sadness,0.16027293
1196.3,None of Them,0.66705346,Joy,0.1907497,Pride,0.077810936
1196.4,None of Them,0.46042392,Sadness,0.38691676,Hope,0.052202698
1196.5,None of Them,0.7259583,Joy,0.17439535,Pride,0.046060648
1196.6,None of Them,0.5027181,Pride,0.16884886,Hope,0.10560802
1196.7,None of Them,0.9744932,Enthusiasm,0.006377016,Anger,0.0061787535
11960.0,None of Them,0.42714554,Fear,0.23392478,Anger,0.17166398
11961.0,None of Them,0.9544464,Enthusiasm,0.012500809,Hope,0.009295067
11962.0,None of Them,0.67946565,Anger,0.26753655,Fear,0.0151269445
11963.0,None of Them,0.90578306,Anger,0.04882606,Enthusiasm,0.013898623
11964.0,None of Them,0.899083,Joy,0.033509832,Hope,0.022125814
11965.0,None of Them,0.8740985,Anger,0.044632893,Hope,0.030202301
11965.1,None of Them,0.8625438,Anger,0.05959167,Enthusiasm,0.024869403
11966.0,None of Them,0.7642776,Joy,0.11389093,Hope,0.036423158
11966.1,None of Them,0.6827439,Anger,0.25675306,Sadness,0.01933167
11967.0,None of Them,0.5235364,Anger,0.42420274,Sadness,0.022554409
11968.0,None of Them,0.7892471,Anger,0.15446208,Sadness,0.017513592
11969.0,None of Them,0.8537655,Hope,0.07415337,Enthusiasm,0.026571415
1197.0,None of Them,0.9358946,Joy,0.032100238,Pride,0.01150404
1197.1,None of Them,0.94304055,Anger,0.016364964,Hope,0.009037614
1197.2,None of Them,0.98054105,Anger,0.0061228196,Sadness,0.0029399318
11970.0,None of Them,0.9320279,Anger,0.029028317,Enthusiasm,0.010339193
11971.0,None of Them,0.9363867,Pride,0.01908775,Enthusiasm,0.0142656425
11972.0,None of Them,0.9335737,Anger,0.018659478,Hope,0.011685407
11973.0,None of Them,0.9544464,Enthusiasm,0.012500809,Hope,0.009295067
11974.0,None of Them,0.65244,Anger,0.16354936,Sadness,0.05466121
11975.0,None of Them,0.9544464,Enthusiasm,0.012500809,Hope,0.009295067
11976.0,None of Them,0.86775386,Anger,0.06619674,Fear,0.017727528
11977.0,None of Them,0.8325096,Anger,0.11718281,Sadness,0.028192773
11978.0,None of Them,0.932561,Anger,0.03513963,Sadness,0.0064691547
11979.0,None of Them,0.9289787,Hope,0.014050877,Anger,0.014004963
11979.1,None of Them,0.95873123,Enthusiasm,0.012005533,Anger,0.010840175
1198.11,None of Them,0.9132894,Hope,0.02039269,Enthusiasm,0.019402174
1198.10,None of Them,0.8743456,Anger,0.07295507,Enthusiasm,0.02017905
1198.9,None of Them,0.9111759,Anger,0.050047,Hope,0.017196644
1198.8,None of Them,0.93668395,Anger,0.037335914,Enthusiasm,0.006091434
1198.7,None of Them,0.93020046,Enthusiasm,0.02236557,Hope,0.016783183
1198.6,None of Them,0.8878125,Anger,0.06847998,Hope,0.012595791
1198.5,None of Them,0.9480694,Enthusiasm,0.012696822,Hope,0.011826497
1198.4,Joy,0.9847894,None of Them,0.0055878377,Pride,0.0030592685
1198.3,None of Them,0.97355837,Joy,0.0058709714,Enthusiasm,0.005467199
1198.2,None of Them,0.939213,Joy,0.0143501,Anger,0.013902056
1198.1,None of Them,0.9132894,Hope,0.02039269,Enthusiasm,0.019402174
1198.0,None of Them,0.8924691,Joy,0.024703244,Enthusiasm,0.023179289
11980.0,None of Them,0.94849724,Anger,0.01851741,Hope,0.009405214
11981.0,None of Them,0.6634521,Anger,0.28254357,Sadness,0.022562983
11982.0,None of Them,0.8542827,Anger,0.08290717,Fear,0.02504584
11983.0,None of Them,0.9142964,Anger,0.034965057,Enthusiasm,0.014265127
11983.1,None of Them,0.92271066,Anger,0.044132337,Enthusiasm,0.009517037
11984.0,None of Them,0.9218303,Anger,0.047188032,Enthusiasm,0.013191161
11984.1,None of Them,0.9324481,Anger,0.038101513,Hope,0.0061957357
11985.0,None of Them,0.90853703,Anger,0.04703184,Sadness,0.022793533
11986.0,None of Them,0.95080787,Anger,0.023913875,Fear,0.005389208
11987.0,None of Them,0.93109065,Enthusiasm,0.023862738,Hope,0.018800415
11988.0,None of Them,0.9345798,Enthusiasm,0.020393353,Hope,0.018848218
11989.0,None of Them,0.9347548,Pride,0.025474392,Enthusiasm,0.010170489
1199.0,None of Them,0.90962726,Anger,0.0479229,Sadness,0.011117136
11990.0,None of Them,0.9021718,Anger,0.02572775,Pride,0.020054918
11991.0,None of Them,0.7612322,Pride,0.098472625,Enthusiasm,0.048183482
11992.0,None of Them,0.91819215,Anger,0.049655937,Enthusiasm,0.012395257
11992.1,None of Them,0.88510877,Anger,0.075963624,Enthusiasm,0.00952395
11993.0,None of Them,0.9544464,Enthusiasm,0.012500809,Hope,0.009295067
11994.0,None of Them,0.75650126,Anger,0.12628111,Pride,0.052083343
11995.0,None of Them,0.88316107,Anger,0.075474516,Sadness,0.014039255
11996.0,None of Them,0.9387991,Pride,0.019842595,Anger,0.011212083
11997.0,None of Them,0.97759455,Pride,0.0051664147,Enthusiasm,0.0047996608
11998.0,None of Them,0.9597967,Anger,0.010878084,Hope,0.0066157477
11999.0,None of Them,0.95125824,Enthusiasm,0.016984481,Hope,0.007624612
12.1,None of Them,0.8435939,Pride,0.098877005,Joy,0.017928135
12.0,None of Them,0.7108969,Pride,0.1748637,Sadness,0.027447354
120.0,None of Them,0.91541696,Anger,0.042193636,Sadness,0.014173705
1200.0,None of Them,0.9029408,Anger,0.034760196,Enthusiasm,0.018592445
12000.0,None of Them,0.92350006,Anger,0.046218134,Hope,0.008831376
12001.0,None of Them,0.91667145,Enthusiasm,0.028530302,Anger,0.024024809
12002.0,None of Them,0.8952938,Anger,0.04555372,Fear,0.029740565
12003.0,None of Them,0.8324083,Enthusiasm,0.068247706,Pride,0.030620532
12004.0,None of Them,0.82431704,Anger,0.12894374,Sadness,0.015835376
12005.0,None of Them,0.37531114,Pride,0.36861974,Enthusiasm,0.11870793
12005.1,None of Them,0.8893754,Anger,0.07107195,Hope,0.010851903
12005.2,None of Them,0.8883016,Enthusiasm,0.042965293,Anger,0.024208808
12006.0,None of Them,0.62897694,Anger,0.2991631,Sadness,0.032877177
12007.0,None of Them,0.80560005,Anger,0.04797685,Enthusiasm,0.044418726
12008.0,None of Them,0.73456573,Anger,0.20317563,Sadness,0.024093483
12009.0,None of Them,0.942042,Hope,0.017059177,Enthusiasm,0.0162742
1201.0,None of Them,0.9478471,Anger,0.011528782,Enthusiasm,0.010750157
12010.0,None of Them,0.91416156,Anger,0.039320894,Sadness,0.010609496
12011.0,None of Them,0.8988903,Enthusiasm,0.032684356,Hope,0.02543446
12012.0,None of Them,0.9547524,Anger,0.015565754,Hope,0.008919003
12013.0,None of Them,0.7612837,Anger,0.10307166,Sadness,0.08270823
12014.0,None of Them,0.75247836,Pride,0.14308463,Joy,0.02740675
12015.0,None of Them,0.85157853,Enthusiasm,0.047790177,Joy,0.037704468
12016.0,None of Them,0.97068024,Anger,0.00808444,Enthusiasm,0.007361749
12017.0,None of Them,0.95856845,Enthusiasm,0.010627388,Hope,0.008895535
12018.0,None of Them,0.962234,Enthusiasm,0.012592908,Hope,0.008173386
12019.0,None of Them,0.9324659,Pride,0.019360887,Joy,0.017901044
1202.0,None of Them,0.92414933,Anger,0.022843828,Hope,0.011264038
12020.0,None of Them,0.89000845,Anger,0.030392757,Hope,0.019200789
12021.0,None of Them,0.95156425,Enthusiasm,0.013257114,Hope,0.01209646
12022.0,None of Them,0.9383852,Pride,0.018800324,Enthusiasm,0.010872458
12023.0,Pride,0.5580689,None of Them,0.2787819,Sadness,0.048785746
12024.0,None of Them,0.9481602,Anger,0.018315617,Sadness,0.0067676604
12025.0,None of Them,0.90752614,Anger,0.022715053,Hope,0.0187174
12026.0,None of Them,0.9063004,Anger,0.056855988,Sadness,0.008178965
12027.0,None of Them,0.915464,Anger,0.03984106,Hope,0.012020258
12028.0,None of Them,0.855489,Anger,0.07915536,Sadness,0.027402041
12029.0,None of Them,0.40782723,Joy,0.2297049,Pride,0.20058645
1203.0,None of Them,0.9599582,Enthusiasm,0.012737619,Joy,0.0085308775
12030.0,None of Them,0.963543,Anger,0.009722361,Hope,0.0076203803
12031.0,None of Them,0.4934573,Pride,0.20411393,Joy,0.12974262
12032.0,None of Them,0.45633683,Anger,0.25438094,Sadness,0.2427848
12033.0,Pride,0.38410115,None of Them,0.24067874,Joy,0.116577394
12034.0,None of Them,0.9225497,Anger,0.019508462,Sadness,0.018121814
12035.0,None of Them,0.92838156,Enthusiasm,0.02353815,Hope,0.015861278
12036.0,None of Them,0.71427673,Anger,0.13339299,Hope,0.03947604
12037.0,None of Them,0.8888486,Enthusiasm,0.043279275,Hope,0.03138803
12037.1,None of Them,0.5714729,Sadness,0.121950254,Anger,0.11233956
12037.2,None of Them,0.31895527,Enthusiasm,0.30542699,Hope,0.23334178
12037.3,None of Them,0.6836062,Anger,0.24356927,Sadness,0.042917654
12038.0,None of Them,0.8133593,Anger,0.11663617,Sadness,0.019677004
12039.0,None of Them,0.8506083,Pride,0.049440574,Joy,0.01961344
1204.0,None of Them,0.8686591,Anger,0.076884724,Sadness,0.0155412685
12040.0,None of Them,0.9722014,Anger,0.006271164,Enthusiasm,0.006075178
12041.0,None of Them,0.92440873,Hope,0.020091964,Sadness,0.014949601
12042.0,None of Them,0.9606752,Anger,0.007692799,Pride,0.0071910014
12043.0,None of Them,0.92838156,Enthusiasm,0.02353815,Hope,0.015861278
12044.0,None of Them,0.954548,Enthusiasm,0.008887291,Hope,0.008196817
12045.0,None of Them,0.9514327,Joy,0.021544678,Enthusiasm,0.008660448
12046.0,None of Them,0.9565187,Anger,0.010917001,Hope,0.010358665
12047.0,None of Them,0.95213246,Hope,0.012537993,Anger,0.011442895
12048.0,None of Them,0.9285066,Anger,0.026108796,Fear,0.0129424725
12049.0,None of Them,0.92838156,Enthusiasm,0.02353815,Hope,0.015861278
1205.0,None of Them,0.8944561,Anger,0.032998774,Enthusiasm,0.0176573
12050.0,None of Them,0.9474313,Anger,0.023785727,Hope,0.006727491
12051.0,None of Them,0.85157853,Enthusiasm,0.047790177,Joy,0.037704468
